"AOU","mindist","maxdist","nint","nind","npos","nneg","nL","nU","L","U"
3160,0,250,17760,17,17743,0,12215,5240,351.342885375494,-88.7667984189724
3190,0,250,81,0,81,0,55,24,1.45256916996047,-0.501976284584981
3200,0,250,42,0,42,0,20,22,0.703557312252964,-0.812252964426878
3210,0,250,14,0,14,0,0,14,0,-0.764822134387352
3250,0,250,1559,9,1550,0,1002,524,28.9110671936759,-13.7262845849802
3260,0,250,145,0,145,0,43,102,2.300395256917,-4.84683794466403
3290,0,250,1,0,1,0,1,0,0.00197628458498023,0
3310,0,250,7,0,7,0,1,6,0.00395256916996045,-0.0988142292490119
3370,0,250,410,8,402,0,209,187,6.75494071146245,-5.4001976284585
3390,0,250,117,1,116,0,59,57,4.05533596837945,-2.35770750988142
3420,0,250,115,0,115,0,45,69,1.2094861660079,-1.85276679841897
3480,0,250,1,0,1,0,0,1,0,-0.00296442687747039
3490,0,250,0,0,0,0,0,0,0,0
3520,0,250,2,0,2,0,1,1,0.00197628458498023,-0.000988142292490168
3600,0,250,45,0,45,0,29,16,0.924901185770751,-0.350790513833992
3620,0,250,6,0,6,0,0,6,0,-0.0958498023715416
3640,0,250,34,0,34,0,21,12,0.548418972332016,-0.149209486166008
3680,0,250,0,0,0,0,0,0,0,0
3750,0,250,0,0,0,0,0,0,0,0
3780,0,250,4,0,4,0,2,2,0.0454545454545455,-0.0731225296442687
3850,0,250,2,0,2,0,2,0,0.0217391304347826,0
3870,0,250,2226,0,2226,0,1193,984,22.5385375494071,-20.248023715415
3880,0,250,0,0,0,0,0,0,0,0
3900,0,250,0,0,0,0,0,0,0,0
3930,0,250,88,2,86,0,45,35,1.78557312252964,-0.455533596837945
3940,0,250,2441,1,2440,0,1654,733,47.4723320158103,-12.9298418972332
3960,0,250,33,0,33,0,18,15,0.577075098814229,-0.350790513833992
3970,0,250,23,4,19,0,12,7,0.838932806324111,-0.316205533596838
3990,0,250,3,0,3,0,3,0,0.393280632411067,0
4020,0,250,731,0,731,0,421,290,5.91501976284585,-2.44367588932807
4021,0,250,8,0,8,0,3,5,0.0612648221343874,-0.126482213438735
4030,0,250,4,0,4,0,3,1,0.152173913043478,-0.0128458498023715
4050,0,250,592,2,590,0,413,166,12.1640316205534,-2.30928853754941
4060,0,250,207,0,207,0,109,94,1.83399209486166,-1.67193675889328
4070,0,250,40,5,35,0,19,15,0.969367588932806,-0.485177865612648
4090,0,250,7454,3,7451,0,5245,2095,152.191699604743,-35.2440711462451
4100,0,250,16,0,16,0,2,14,0.0158102766798418,-0.387351778656127
4110,0,250,30,0,30,0,20,10,0.570158102766798,-0.316205533596838
4120,0,250,3438,0,3438,0,2738,654,86.147233201581,-7.5009881422925
4130,0,250,633,13,620,0,354,259,23.8369565217391,-9.27569169960475
4140,0,250,8,0,8,0,8,0,0.368577075098814,0
4160,0,250,80,0,80,0,44,34,0.779644268774702,-0.468379446640317
4171,0,250,0,0,0,0,0,0,0,0
4200,0,250,225,0,225,0,104,120,3.66501976284585,-3.27075098814229
4210,0,250,12,0,12,0,10,1,0.354743083003952,-0.00296442687747039
4230,0,250,3733,0,3733,0,2838,840,82.4901185770751,-10.1788537549407
4250,0,250,3,0,3,0,1,2,0.128458498023715,-0.0375494071146246
4280,0,250,68,0,68,0,28,38,0.514822134387352,-0.675889328063242
4290,0,250,0,0,0,0,0,0,0,0
4310,0,250,13,2,11,0,5,6,0.217391304347826,-0.262845849802372
4320,0,250,155,0,155,0,119,33,5.81719367588933,-0.593873517786561
4330,0,250,37,0,37,0,9,28,0.312252964426877,-1.57608695652174
4430,0,250,347,0,347,0,65,279,0.789525691699605,-12.2915019762846
4440,0,250,3405,0,3405,0,2038,1289,39.1284584980237,-19.3033596837945
4470,0,250,702,5,697,0,330,364,14.2312252964427,-8.71343873517787
4480,0,250,103,0,103,0,69,33,2.11561264822134,-0.887351778656127
4520,0,250,4893,2,4891,0,3160,1647,78.2766798418972,-26.1284584980237
4530,0,250,10,0,10,0,8,2,0.0909090909090908,-0.124505928853755
4540,0,250,485,5,480,0,327,148,12.9061264822134,-3.48913043478261
4560,0,250,7342,0,7342,0,5045,2148,132.934782608696,-26.1442687747036
4570,0,250,111,0,111,0,78,30,3.23913043478261,-1.04051383399209
4580,0,250,43,7,36,0,24,12,1.30830039525692,-0.534584980237154
4590,0,250,86,6,80,0,59,20,4.03853754940712,-0.874505928853755
4610,0,250,6987,0,6987,0,5267,1604,153.254940711462,-19.0227272727273
4620,0,250,601,12,589,0,331,248,18.9150197628459,-9.15316205533597
4630,0,250,2,0,2,0,2,0,0.0464426877470356,0
4640,0,250,34,0,34,0,21,13,1.24110671936759,-0.273715415019763
4641,0,250,113,4,109,0,31,78,1.35770750988142,-3.69861660079051
4650,0,250,1677,0,1677,0,1316,341,45.7895256916996,-5.05830039525692
4660,0,250,740,0,740,0,512,213,11.2213438735178,-6.10573122529645
4661,0,250,878,0,878,0,459,394,5.87154150197628,-4.32213438735178
4670,0,250,1300,0,1300,0,787,482,11.6037549407115,-6.68675889328064
4680,0,250,93,0,93,0,31,62,1.38438735177866,-2.4298418972332
4690,0,250,97,1,96,0,63,32,4.87648221343874,-0.879446640316206
4691,0,250,12,0,12,0,8,4,0.392292490118577,-0.125494071146245
4710,0,250,1,0,1,0,0,1,0,-0.0177865612648221
4740,0,250,2275,0,2275,0,1486,743,41.1324110671937,-15.1679841897233
4750,0,250,624,0,624,0,317,299,14.7490118577075,-12.6225296442688
4760,0,250,12,1,11,0,9,2,0.571146245059289,-0.0484189723320159
4770,0,250,15011,2,15009,0,10544,4208,282.47233201581,-56.9673913043479
4780,0,250,420,17,403,0,236,164,19.3824110671937,-7.34584980237154
4812,0,250,136,17,119,0,70,48,4.52865612648221,-1.53557312252964
4813,0,250,33,0,33,0,24,8,0.481225296442688,-0.197628458498024
4840,0,250,40,0,40,0,28,11,0.787549407114624,-0.144268774703558
4860,0,250,1135,15,1120,0,633,474,25.4624505928854,-13.5978260869565
4870,0,250,88,0,88,0,48,39,1.34288537549407,-0.924901185770751
4880,0,250,16446,12,16434,0,11370,4784,301.394268774703,-78.8339920948617
4881,0,250,10,0,10,0,8,2,0.16403162055336,-0.00691699604743085
4890,0,250,2,0,2,0,1,1,0.00197628458498023,-0.0108695652173914
4900,0,250,308,0,308,0,171,133,4.38636363636363,-2.60375494071146
4910,0,250,5,0,5,0,4,1,0.295454545454545,-0.0207509881422925
4920,0,250,40,0,40,0,25,15,1.24802371541502,-0.340909090909091
4930,0,250,13377,18,13359,0,9576,3565,267.787549407115,-56.8300395256917
4940,0,250,2235,0,2235,0,1409,772,27.1660079051383,-9.82312252964428
4950,0,250,10234,13,10221,0,6830,3204,183.564229249012,-63.8053359683795
4960,0,250,0,0,0,0,0,0,0,0
4970,0,250,194,0,194,0,38,151,1.54644268774704,-3.41798418972332
4980,0,250,15571,12,15559,0,10729,4557,300.151185770751,-78.6136363636364
5000,0,250,0,0,0,0,0,0,0,0
5010,0,250,6047,0,6047,0,4288,1657,105.174901185771,-25.9318181818182
5011,0,250,1771,6,1765,0,894,849,43.1245059288538,-23.9832015810277
5040,0,250,33,0,33,0,26,7,0.581027667984189,-0.0681818181818183
5050,0,250,1,0,1,0,0,1,0,-0.000988142292490168
5060,0,250,1347,0,1347,0,799,522,17.0306324110672,-7.21442687747036
5070,0,250,4375,0,4375,0,3423,881,90.8023715415019,-9.91304347826088
5080,0,250,150,3,147,0,79,67,4.84683794466403,-1.73913043478261
5100,0,250,983,17,966,0,502,449,27.5612648221344,-17.6264822134387
5110,0,250,12984,1,12983,0,9472,3302,259.395256916996,-45.8201581027668
5120,0,250,38,0,38,0,16,20,0.400197628458498,-0.49604743083004
5130,0,250,59,0,59,0,31,28,1.38735177865613,-1.8102766798419
5140,0,250,0,0,0,0,0,0,0,0
5150,0,250,3,0,3,0,3,0,0.161067193675889,0
5170,0,250,252,4,248,0,113,132,2.00889328063241,-2.83893280632411
5180,0,250,18,0,18,0,13,4,1.22430830039526,-0.119565217391304
5190,0,250,3463,12,3451,0,2697,711,94.2312252964427,-12.0741106719368
5210,0,250,11,0,11,0,7,4,0.648221343873518,-0.0553359683794468
5220,0,250,0,0,0,0,0,0,0,0
5275,0,250,1,0,1,0,1,0,0.0474308300395257,0
5280,0,250,12,0,12,0,12,0,0.465415019762846,0
5290,0,250,12925,4,12921,0,9195,3502,245.118577075099,-47.358695652174
5300,0,250,77,8,69,0,46,23,3.10671936758893,-0.897233201581028
5330,0,250,130,0,130,0,67,61,3.14130434782609,-1.47826086956522
5360,0,250,1,0,1,0,1,0,0.0474308300395257,0
5380,0,250,28,0,28,0,2,26,0.00790513833992096,-0.518774703557313
5390,0,250,3,0,3,0,3,0,0.361660079051383,0
5400,0,250,1090,0,1090,0,568,500,17.5345849802371,-13.7391304347826
5420,0,250,2174,0,2174,0,1293,833,24.7203557312253,-17.1828063241107
5450,0,250,0,0,0,0,0,0,0,0
5460,0,250,515,0,515,0,251,256,6.4397233201581,-5.63932806324111
5470,0,250,0,0,0,0,0,0,0,0
5480,0,250,7,0,7,0,6,1,0.0928853754940712,-0.0958498023715415
5500,0,250,6,0,6,0,2,3,0.0118577075098814,-0.0266798418972333
5520,0,250,475,0,475,0,231,238,9.02569169960474,-7.53754940711463
5540,0,250,241,0,241,0,111,128,3.93873517786561,-4.09189723320158
5570,0,250,5,0,5,0,2,3,0.0276679841897233,-0.050395256916996
5580,0,250,1018,0,1018,0,504,483,5.04644268774703,-5.4407114624506
5590,0,250,6,0,6,0,3,3,0.0701581027667984,-0.023715415019763
5600,0,250,14666,4,14662,0,10553,3860,292.73418972332,-49.8557312252965
5610,0,250,562,0,562,0,240,313,3.82015810276679,-11.3418972332016
5620,0,250,308,0,308,0,223,82,14.6363636363636,-2.07213438735178
5630,0,250,5860,0,5860,0,4515,1258,136.486166007905,-14.6442687747036
5650,0,250,2,0,2,0,2,0,0.0830039525691699,0
5660,0,250,6,0,6,0,1,5,0.00494071146245056,-0.0731225296442688
5670,0,250,334,0,334,0,257,72,5.93280632411067,-0.560276679841898
5671,0,250,445,14,431,0,230,199,16.3537549407115,-8.42786561264822
5690,0,250,90,0,90,0,62,26,3.10869565217391,-0.623517786561265
5730,0,250,150,0,150,0,113,36,3.73320158102767,-0.718379446640317
5738,0,250,12,0,12,0,8,4,0.41897233201581,-0.0750988142292489
5750,0,250,6,0,6,0,6,0,0.104743083003953,0
5780,0,250,171,0,171,0,74,96,2.52569169960474,-2.27865612648221
5800,0,250,7,0,7,0,4,3,0.0583003952569169,-0.0345849802371541
5810,0,250,12931,16,12915,0,9276,3409,246.711462450593,-52.3962450592886
5830,0,250,108,0,108,0,67,38,2.1195652173913,-0.873517786561265
5840,0,250,557,0,557,0,347,189,4.97233201581027,-1.64525691699605
5850,0,250,52,0,52,0,42,10,3.17391304347826,-0.16600790513834
5860,0,250,3,0,3,0,0,3,0,-0.050395256916996
5870,0,250,6337,1,6336,0,4844,1401,162.064229249012,-18.1067193675889
5880,0,250,656,26,630,0,315,310,20.6136363636364,-14.4555335968379
5900,0,250,220,1,219,0,166,48,12.1373517786561,-1.22134387351779
5910,0,250,40,0,40,0,31,8,0.968379446640316,-0.116600790513834
5911,0,250,45,4,41,0,23,17,1.25296442687747,-0.533596837944664
5920,0,250,1,0,1,0,0,0,0,0
5930,0,250,13380,3,13377,0,9861,3309,280.120553359684,-52.050395256917
5940,0,250,21,0,21,0,10,10,0.17094861660079,-0.246047430830039
5950,0,250,2249,0,2249,0,1564,617,29.2826086956522,-4.57806324110673
5960,0,250,483,15,468,0,207,256,12.9634387351779,-12.8764822134387
5970,0,250,1830,0,1830,0,1091,708,22.8112648221344,-10.4930830039526
5980,0,250,12374,0,12374,0,9259,2906,255.334980237154,-36.3359683794467
5990,0,250,117,6,111,0,73,38,5.09782608695652,-1.20059288537549
6010,0,250,213,0,213,0,32,178,0.345849802371541,-7.84288537549407
6040,0,250,1742,0,1742,0,971,728,14.2588932806324,-12.1828063241107
6050,0,250,51,0,51,0,33,17,1.71936758893281,-0.556324110671937
6070,0,250,654,11,643,0,308,333,20.6462450592885,-14.3616600790514
6080,0,250,3991,0,3991,0,3264,666,115.899209486166,-6.53853754940712
6090,0,250,2,0,2,0,1,1,0.00296442687747039,-0.000988142292490168
6100,0,250,1529,0,1529,0,835,660,14.4683794466403,-10.3636363636364
6110,0,250,976,0,976,0,551,407,10.4387351778656,-7.16699604743083
6120,0,250,692,9,683,0,363,308,14.7816205533597,-8.94169960474309
6121,0,250,1,0,1,0,0,1,0,-0.0326086956521739
6130,0,250,13139,8,13131,0,9310,3611,256.901185770751,-62.8616600790514
6140,0,250,3481,7,3474,0,2297,1100,47.9140316205533,-14.3962450592886
6150,0,250,384,2,382,0,150,227,7.17687747035573,-10.1373517786561
6160,0,250,14,0,14,0,3,10,0.0444664031620552,-0.241106719367589
6170,0,250,113,0,113,0,80,29,1.50592885375494,-0.376482213438736
6190,0,250,4088,0,4088,0,2874,1133,78.3824110671936,-17.1225296442688
6200,0,250,5,0,5,0,5,0,0.0573122529644268,0
6220,0,250,66,0,66,0,46,18,1.40909090909091,-0.468379446640316
6240,0,250,11450,1,11449,0,8227,3022,228.349802371541,-35.3814229249012
6260,0,250,0,0,0,0,0,0,0,0
6270,0,250,2948,11,2937,0,1904,986,50.744071146245,-19.1432806324111
6280,0,250,385,1,384,0,298,73,7.91798418972332,-0.82806324110672
6290,0,250,329,0,329,0,222,95,6.19268774703557,-0.973320158102768
6291,0,250,121,4,117,0,77,40,6.13833992094862,-0.975296442687747
6292,0,250,42,0,42,0,27,14,0.758893280632411,-0.385375494071146
6310,0,250,2157,2,2155,0,1252,866,26.8557312252964,-16.0553359683795
6320,0,250,48,5,43,0,15,27,0.836956521739131,-0.780632411067194
6330,0,250,53,0,53,0,26,26,0.431818181818182,-0.637351778656127
6340,0,250,1,0,1,0,1,0,0.033596837944664,0
6360,0,250,789,0,789,0,407,354,4.68280632411067,-3.47332015810277
6370,0,250,89,0,89,0,46,41,0.615612648221343,-0.507905138339922
6390,0,250,20,0,20,0,14,6,0.348814229249012,-0.127470355731225
6410,0,250,8,0,8,0,7,1,0.129446640316205,-0.00197628458498023
6420,0,250,6,0,6,0,6,0,0.0474308300395255,0
6430,0,250,12,0,12,0,5,7,0.0503952569169961,-0.201581027667984
6440,0,250,7,0,7,0,3,4,0.0543478260869565,-0.141304347826087
6450,0,250,389,0,389,0,254,124,6.35770750988142,-1.17490118577075
6460,0,250,177,3,174,0,63,110,1.79841897233202,-3.58300395256917
6470,0,250,2,0,2,0,0,2,0,-0.125494071146245
6480,0,250,635,2,633,0,368,253,8.85671936758893,-4.12549407114625
6520,0,250,5626,0,5626,0,4019,1506,107.437747035573,-27.0385375494071
6540,0,250,159,0,159,0,92,60,1.04841897233202,-0.570158102766799
6550,0,250,478,0,478,0,252,205,3.56620553359684,-2.02272727272728
6556,0,250,1,0,1,0,1,0,0.00197628458498023,0
6560,0,250,395,5,390,0,231,154,15.3478260869565,-4.81521739130435
6570,0,250,245,0,245,0,132,106,2.02075098814229,-1.15810276679842
6580,0,250,4,0,4,0,4,0,0.0899209486166007,0
6590,0,250,2409,0,2409,0,1386,957,25.1156126482213,-9.38932806324112
6610,0,250,3,0,3,0,2,1,0.0286561264822134,-0.0207509881422925
6620,0,250,177,0,177,0,112,57,1.73715415019763,-0.396245059288538
6630,0,250,128,0,128,0,77,49,1.13142292490118,-0.549407114624507
6640,0,250,11,0,11,0,6,5,0.187747035573123,-0.277667984189723
6650,0,250,50,0,50,0,32,18,2.49802371541502,-0.807312252964427
6670,0,250,661,0,661,0,424,215,10.4723320158103,-1.81719367588933
6680,0,250,72,0,72,0,23,49,0.903162055335968,-1.62549407114625
6690,0,250,30,0,30,0,19,11,1.11561264822134,-0.321146245059289
6710,0,250,1414,1,1413,0,745,631,14.596837944664,-9.6808300395257
6720,0,250,1,0,1,0,1,0,0.00889328063241102,0
6730,0,250,429,0,429,0,247,171,4.25691699604743,-2.27667984189724
6740,0,250,6540,0,6540,0,4522,1895,125.370553359684,-20.9772727272728
6750,0,250,58,0,58,0,19,35,0.293478260869565,-0.612648221343874
6760,0,250,57,0,57,0,47,10,1.87747035573123,-0.127470355731226
6770,0,250,223,0,223,0,142,72,2.0701581027668,-0.610671936758895
6780,0,250,1,0,1,0,1,0,0.00592885375494079,0
6790,0,250,185,0,185,0,105,75,1.03359683794466,-0.520750988142293
6800,0,250,200,0,200,0,116,81,6.92292490118577,-2.17687747035573
6810,0,250,13140,3,13137,0,9112,3776,233.619565217391,-47.1907114624506
6830,0,250,2334,0,2334,0,1382,906,25.5237154150198,-11.4140316205534
6840,0,250,694,0,694,0,559,125,17.7183794466403,-1.31324110671937
6850,0,250,77,0,77,0,32,44,1.29150197628458,-1.50691699604743
6860,0,250,3,0,3,0,1,1,0.00790513833992096,-0.00494071146245051
6870,0,250,2262,0,2262,0,1530,685,38.6778656126482,-7.41699604743084
6880,0,250,1,0,1,0,1,0,0.0217391304347826,0
6882,0,250,9442,10,9432,0,7041,2238,199.454545454545,-35.0049407114625
6900,0,250,2,0,2,0,0,2,0,-0.0998023715415021
7000,0,250,6,0,6,0,2,3,0.0177865612648221,-0.0424901185770751
7020,0,250,110,0,110,0,91,19,6.57905138339921,-0.470355731225297
7030,0,250,5950,2,5948,0,3850,2021,110.888339920949,-41.8320158102767
7040,0,250,9608,0,9608,0,7415,2038,215.898221343873,-22.9387351778656
7050,0,250,4467,1,4466,0,2885,1490,64.9772727272727,-18.3695652173913
7070,0,250,16,0,16,0,12,4,0.277667984189723,-0.0731225296442689
7100,0,250,2,0,2,0,1,1,0.0345849802371542,-0.00395256916996051
7130,0,250,56,0,56,0,42,14,1.29249011857707,-0.24604743083004
7150,0,250,143,0,143,0,96,45,5.04841897233202,-1.20849802371542
7170,0,250,0,0,0,0,0,0,0,0
7180,0,250,5790,2,5788,0,3977,1734,121.708498023715,-30.9713438735178
7190,0,250,146,4,142,0,72,67,2.01383399209486,-1.87845849802372
7210,0,250,8321,3,8318,0,6373,1789,177.074110671937,-24.5355731225297
7221,0,250,70,0,70,0,16,54,0.446640316205534,-2.36660079051383
7222,0,250,240,0,240,0,119,109,0.946640316205533,-1.00197628458498
7240,0,250,157,0,157,0,112,43,1.40711462450593,-0.780632411067195
7250,0,250,110,0,110,0,17,91,0.373517786561265,-1.57312252964427
7260,0,250,22,3,19,0,14,5,1.04446640316206,-0.281620553359684
7270,0,250,2480,0,2480,0,1829,596,58.695652173913,-5.8804347826087
7280,0,250,487,6,481,0,256,213,9.88735177865613,-5.56225296442688
7290,0,250,50,0,50,0,33,17,0.444664031620553,-0.268774703557312
7300,0,250,2,0,2,0,2,0,0.0612648221343873,0
7310,0,250,9050,2,9048,0,6649,2265,209.446640316205,-33.653162055336
7315,0,250,1,0,1,0,0,1,0,-0.0879446640316205
7320,0,250,26,0,26,0,7,18,0.0602766798418972,-0.561264822134387
7330,0,250,15,0,15,0,12,3,0.507905138339921,-0.0237154150197629
7331,0,250,9,0,9,0,5,4,0.136363636363636,-0.0681818181818182
7340,0,250,0,0,0,0,0,0,0,0
7350,0,250,5658,0,5658,0,3593,1934,73.1086956521739,-26.1373517786562
7360,0,250,2895,0,2895,0,1808,1046,43.9832015810277,-20.0909090909091
7380,0,250,189,2,187,0,134,52,11.1778656126482,-1.91205533596838
7410,0,250,72,0,72,0,17,55,0.717391304347826,-2.70849802371542
7420,0,250,45,5,40,0,18,21,1.00197628458498,-0.617588932806324
7430,0,250,19,3,16,0,10,6,0.387351778656127,-0.262845849802372
7460,0,250,44,0,44,0,33,10,1.00494071146245,-0.200592885375494
7470,0,250,1,0,1,0,0,1,0,-0.00395256916996056
7480,0,250,74,4,70,0,30,39,1.5602766798419,-1.86561264822134
7490,0,250,238,0,238,0,145,89,6.54841897233202,-1.95454545454546
7510,0,250,2068,1,2067,0,1273,756,29.0662055335968,-11.9486166007905
7520,0,250,13,0,13,0,12,1,0.361660079051383,-0.0434782608695652
7540,0,250,23,1,22,0,15,6,1.17094861660079,-0.150197628458498
7550,0,250,7346,0,7346,0,5714,1525,183.811264822134,-16.9990118577075
7560,0,250,2608,0,2608,0,1438,1106,21.2855731225296,-11.0928853754941
7570,0,250,5,0,5,0,5,0,0.0909090909090908,0
7580,0,250,454,0,454,0,137,310,3.8903162055336,-12.4901185770751
7590,0,250,953,4,949,0,553,374,15.4970355731225,-4.76482213438736
7610,0,250,17303,38,17265,0,11989,4987,361.867588932806,-86.9822134387352
7630,0,250,51,0,51,0,27,24,0.687747035573122,-0.82806324110672
7660,0,250,6047,0,6047,0,4232,1727,119.892292490119,-26.2262845849803
7670,0,250,42,5,37,0,21,14,1.53458498023715,-0.543478260869565
7680,0,250,247,0,247,0,150,94,8.79545454545455,-2.75592885375494
22860,0,250,16,0,16,0,14,2,0.480237154150197,-0.16403162055336
