"AOU","mindist","maxdist","nint","nind","npos","nneg","nL","nU","L","U"
3250,0,400,2941,34,2907,0,1909,969,73.953557312253,-36.2430830039526
3260,0,400,237,2,235,0,58,176,3.26679841897233,-10.1749011857708
3290,0,400,2,0,2,0,1,1,0.00197628458498023,-0.0326086956521739
3310,0,400,8,0,8,0,1,7,0.00395256916996045,-0.143280632411067
3370,0,400,808,26,782,0,392,383,15.9407114624506,-15.1729249011858
3390,0,400,183,15,168,0,81,87,5.40513833992095,-4.35869565217391
3420,0,400,201,0,201,0,96,104,3.53853754940711,-3.38537549407115
3480,0,400,1,0,1,0,0,1,0,-0.00296442687747039
3490,0,400,0,0,0,0,0,0,0,0
3520,0,400,3,0,3,0,2,1,0.00395256916996045,-0.000988142292490168
3600,0,400,97,0,97,0,69,28,3.48221343873518,-1.04347826086957
3620,0,400,6,0,6,0,0,6,0,-0.0958498023715416
3640,0,400,38,0,38,0,23,13,0.708498023715415,-0.172924901185771
3680,0,400,0,0,0,0,0,0,0,0
3750,0,400,0,0,0,0,0,0,0,0
3780,0,400,6,0,6,0,4,2,0.205533596837945,-0.0731225296442687
3850,0,400,5,0,5,0,2,3,0.0217391304347826,-0.155138339920949
3870,0,400,4880,0,4880,0,2828,1979,77.5286561264822,-60.3646245059289
3880,0,400,0,0,0,0,0,0,0,0
3900,0,400,1,0,1,0,1,0,0.0079051383399209,0
3930,0,400,147,4,143,0,77,60,3.68675889328063,-1.42391304347826
3940,0,400,5235,6,5229,0,3792,1361,146.991106719368,-30.9100790513834
3960,0,400,46,0,46,0,26,20,0.909090909090909,-0.513833992094862
3970,0,400,27,4,23,0,15,8,0.920948616600791,-0.317193675889328
3990,0,400,3,0,3,0,3,0,0.393280632411067,0
4020,0,400,1337,0,1337,0,774,536,12.9723320158103,-6.48122529644269
4021,0,400,13,0,13,0,3,10,0.0612648221343874,-0.292490118577075
4030,0,400,12,0,12,0,8,4,0.638339920948617,-0.08300395256917
4050,0,400,1291,6,1285,0,976,289,35.2420948616601,-4.99901185770751
4060,0,400,443,0,443,0,242,196,5.37055335968379,-4.05632411067194
4070,0,400,60,6,54,0,35,18,2.02371541501976,-0.526679841897233
4090,0,400,16252,20,16232,0,11815,4246,435.644268774704,-94.5326086956522
4100,0,400,21,0,21,0,3,18,0.0197628458498023,-0.524703557312253
4110,0,400,43,0,43,0,28,15,1.04347826086956,-0.514822134387352
4120,0,400,6856,0,6856,0,5620,1174,215.034584980237,-16.2094861660079
4130,0,400,1239,28,1211,0,686,516,47.9298418972332,-22.7381422924901
4140,0,400,10,0,10,0,10,0,0.512845849802371,0
4160,0,400,145,0,145,0,94,48,3.02470355731225,-1.24802371541502
4171,0,400,0,0,0,0,0,0,0,0
4200,0,400,471,0,471,0,231,238,11.0296442687747,-9.26976284584981
4210,0,400,20,0,20,0,15,4,0.559288537549407,-0.0622529644268776
4230,0,400,7813,2,7811,0,6275,1463,244.668972332016,-22.2944664031621
4250,0,400,5,0,5,0,3,2,0.229249011857708,-0.0375494071146246
4280,0,400,109,0,109,0,60,47,1.49407114624506,-1.00395256916996
4290,0,400,1,0,1,0,0,1,0,-0.0375494071146245
4310,0,400,15,2,13,0,7,6,0.277667984189723,-0.262845849802372
4320,0,400,255,0,255,0,175,76,9.02569169960474,-2.56521739130435
4330,0,400,56,0,56,0,10,46,0.325098814229249,-2.49505928853755
4430,0,400,710,0,710,0,92,613,1.26086956521739,-35.8932806324111
4440,0,400,7691,0,7691,0,4743,2837,126.390316205534,-62.0642292490119
4470,0,400,1467,16,1451,0,733,711,38.2262845849802,-23.3083003952569
4480,0,400,195,0,195,0,119,75,4.55731225296443,-2.49407114624506
4520,0,400,9899,19,9880,0,6666,3093,212.247035573122,-64.0770750988143
4530,0,400,11,0,11,0,8,3,0.0909090909090908,-0.151185770750988
4540,0,400,1020,9,1011,0,683,321,32.3745059288538,-9.52371541501977
4560,0,400,14916,0,14916,0,10855,3864,364.812252964427,-66.5484189723321
4570,0,400,237,0,237,0,157,77,8.45355731225296,-3.50691699604743
4580,0,400,60,9,51,0,35,16,2.30632411067194,-0.589920948616601
4590,0,400,139,12,127,0,87,39,6.12252964426878,-1.8102766798419
4610,0,400,15045,0,15045,0,11833,3044,440.164031620553,-46.5899209486166
4620,0,400,1139,33,1106,0,586,509,36.3666007905138,-23.4545454545455
4630,0,400,2,0,2,0,2,0,0.0464426877470356,0
4640,0,400,58,0,58,0,34,24,1.66205533596838,-0.817193675889328
4641,0,400,188,5,183,0,59,123,3.5,-6.53853754940712
4650,0,400,3180,0,3180,0,2638,514,114.695652173913,-7.99703557312253
4660,0,400,1387,0,1387,0,947,424,26.3596837944664,-16.653162055336
4661,0,400,1650,0,1650,0,876,742,14.0326086956522,-10.9614624505929
4670,0,400,2471,0,2471,0,1522,904,27.3142292490118,-17.4407114624506
4680,0,400,186,0,186,0,53,132,2.42193675889328,-6.4604743083004
4690,0,400,184,1,183,0,125,57,11.4871541501976,-2.23814229249012
4691,0,400,21,0,21,0,14,7,0.840909090909091,-0.265810276679842
4710,0,400,1,0,1,0,0,1,0,-0.0177865612648221
4740,0,400,4912,6,4906,0,3194,1647,118.060276679842,-48.2361660079052
4750,0,400,1238,2,1236,0,658,569,38.8735177865613,-28.802371541502
4760,0,400,20,2,18,0,13,5,0.691699604743083,-0.0968379446640317
4770,0,400,32819,12,32807,0,24029,8398,832.132411067194,-155.687747035573
4780,0,400,807,58,749,0,432,313,35.3824110671937,-14.6096837944664
4812,0,400,220,42,178,0,110,66,7.12845849802372,-2.00691699604743
4813,0,400,70,0,70,0,46,23,1.41501976284585,-0.698616600790514
4840,0,400,76,0,76,0,53,21,2.02075098814229,-0.336956521739131
4860,0,400,2321,43,2278,0,1292,968,62.2895256916996,-38.2579051383399
4870,0,400,133,0,133,0,75,57,2.29150197628458,-1.4298418972332
4880,0,400,35996,29,35967,0,25761,9793,885.555335968379,-215.612648221344
4881,0,400,10,0,10,0,8,2,0.16403162055336,-0.00691699604743085
4890,0,400,4,0,4,0,2,2,0.00395256916996045,-0.0118577075098815
4900,0,400,505,5,500,0,310,183,10.9693675889328,-3.92490118577075
4910,0,400,6,0,6,0,5,1,0.298418972332016,-0.0207509881422925
4920,0,400,72,0,72,0,49,23,2.87944664031621,-0.590909090909091
4930,0,400,29371,62,29309,0,21610,7382,776.806324110672,-157.670948616601
4940,0,400,4659,0,4659,0,2929,1661,68.1146245059288,-32.4624505928854
4950,0,400,22545,51,22494,0,15287,6942,533.823122529644,-192.883399209486
4960,0,400,0,0,0,0,0,0,0,0
4970,0,400,349,2,347,0,64,277,2.21739130434783,-9.19268774703558
4980,0,400,34122,57,34065,0,24122,9551,860.76185770751,-225.066205533597
5000,0,400,1,0,1,0,0,1,0,-0.0197628458498024
5010,0,400,13720,2,13718,0,9958,3601,311.72233201581,-79.201581027668
5011,0,400,4005,24,3981,0,2031,1916,120.207509881423,-76.2796442687747
5040,0,400,63,0,63,0,43,20,1.45750988142292,-0.508893280632412
5050,0,400,1,0,1,0,0,1,0,-0.000988142292490168
5060,0,400,2769,0,2769,0,1874,856,63.4308300395257,-14.8112648221344
5070,0,400,8874,0,8874,0,6839,1934,211.329051383399,-30.4891304347826
5080,0,400,302,14,288,0,177,110,11.6482213438735,-3.89328063241107
5100,0,400,2017,58,1959,0,1017,924,63.0721343873518,-43.7262845849802
5110,0,400,28643,4,28639,0,21390,6941,763.359683794466,-128.766798418972
5120,0,400,77,0,77,0,27,48,0.957509881422925,-1.83201581027668
5130,0,400,61,0,61,0,33,28,1.75494071146245,-1.8102766798419
5140,0,400,1,0,1,0,1,0,0.0316205533596838,0
5150,0,400,3,0,3,0,3,0,0.161067193675889,0
5170,0,400,399,7,392,0,166,222,3.22727272727273,-6.07114624505929
5180,0,400,43,0,43,0,28,14,3.04841897233202,-0.508893280632411
5190,0,400,6506,37,6469,0,5166,1246,225.207509881423,-25.2193675889328
5210,0,400,17,0,17,0,11,6,1.1096837944664,-0.275691699604743
5220,0,400,0,0,0,0,0,0,0,0
5275,0,400,1,0,1,0,1,0,0.0474308300395257,0
5280,0,400,22,0,22,0,21,1,1.0296442687747,-0.0177865612648221
5290,0,400,28045,6,28039,0,20743,6974,719.612648221344,-125.076086956522
5300,0,400,120,15,105,0,73,32,4.96146245059289,-1.14822134387352
5330,0,400,256,1,255,0,115,138,6.49407114624506,-5.37351778656127
5360,0,400,1,0,1,0,1,0,0.0474308300395257,0
5380,0,400,38,0,38,0,3,35,0.00988142292490113,-0.970355731225297
5390,0,400,3,0,3,0,3,0,0.361660079051383,0
5400,0,400,2398,0,2398,0,1231,1136,52.9466403162055,-43.2608695652174
5420,0,400,4274,12,4262,0,2517,1683,52.5474308300395,-46.6343873517787
5450,0,400,1,0,1,0,0,1,0,-0.0750988142292491
5460,0,400,951,0,951,0,482,459,16.8498023715415,-13.5217391304348
5470,0,400,0,0,0,0,0,0,0,0
5480,0,400,8,0,8,0,7,1,0.152173913043478,-0.0958498023715415
5500,0,400,8,0,8,0,3,3,0.0296442687747036,-0.0266798418972333
5520,0,400,991,0,991,0,484,497,23.0217391304348,-18.8606719367589
5540,0,400,408,4,404,0,193,206,8.14822134387352,-7.40711462450593
5570,0,400,10,0,10,0,2,8,0.0276679841897233,-0.0998023715415021
5580,0,400,1734,0,1734,0,891,802,11.344861660079,-11.548418972332
5590,0,400,11,0,11,0,7,4,0.312252964426877,-0.0395256916996048
5600,0,400,32013,19,31994,0,23906,7721,853.430830039526,-134.252964426878
5610,0,400,1074,0,1074,0,429,633,7.9594861660079,-29.0701581027668
5620,0,400,632,0,632,0,473,153,35.8577075098814,-5.02272727272728
5630,0,400,12740,0,12740,0,10105,2512,381.315217391304,-40.3181818181818
5650,0,400,2,0,2,0,2,0,0.0830039525691699,0
5660,0,400,6,0,6,0,1,5,0.00494071146245056,-0.0731225296442688
5670,0,400,495,0,495,0,352,134,9.45059288537549,-1.70355731225297
