"AOU","mindist","maxdist","nint","nind","npos","nneg","nL","nU","L","U"
1870,250,500,0,0,0,0,0,0,0,0
1900,250,500,3,0,3,0,3,0,0.0652173913043478,0
1940,250,500,263,0,263,0,141,120,3.52272727272727,-2.59387351778656
1960,250,500,88,0,88,0,63,23,2.32608695652174,-0.543478260869566
1970,250,500,2,0,2,0,0,2,0,-0.0296442687747036
1990,250,500,1,0,1,0,0,1,0,-0.0454545454545454
2000,250,500,23,0,23,0,16,6,0.681818181818182,-0.16304347826087
2001,250,500,165,0,165,0,77,85,2.57213438735178,-3.71640316205534
2010,250,500,19,0,19,0,13,5,0.463438735177865,-0.143280632411067
2060,250,500,96,0,96,0,48,48,1.72826086956522,-0.941699604743083
2110,250,500,3,0,3,0,0,3,0,-0.0958498023715416
2120,250,500,0,0,0,0,0,0,0,0
2140,250,500,25,0,25,0,6,19,0.240118577075099,-0.303359683794467
2190,250,500,0,0,0,0,0,0,0,0
2210,250,500,17,0,17,0,8,9,0.486166007905138,-0.16501976284585
2240,250,500,0,0,0,0,0,0,0,0
2250,250,500,0,0,0,0,0,0,0,0
2260,250,500,0,0,0,0,0,0,0,0
2300,250,500,526,0,526,0,254,266,10.100790513834,-7.41403162055336
2490,250,500,60,0,60,0,24,35,0.33201581027668,-1.77272727272727
2540,250,500,0,0,0,0,0,0,0,0
2550,250,500,0,0,0,0,0,0,0,0
2580,250,500,38,0,38,0,8,29,0.140316205533597,-1.6304347826087
2610,250,500,207,0,207,0,71,134,0.883399209486166,-2.34881422924901
2630,250,500,47,1,46,0,26,19,1.38438735177866,-0.640316205533597
2640,250,500,16,0,16,0,6,9,0.279644268774703,-0.311264822134387
2730,250,500,12640,7,12633,0,8545,3966,267.54743083004,-86.7420948616601
2882,250,500,0,0,0,0,0,0,0,0
2890,250,500,4443,0,4443,0,2614,1775,58.8280632411067,-36.3833992094862
2920,250,500,14,1,13,0,5,8,0.17094861660079,-0.300395256916996
2930,250,500,147,13,134,0,51,82,3.89920948616601,-4.64426877470356
2940,250,500,182,0,182,0,65,116,3.15415019762846,-8.98320158102767
2950,250,500,121,0,121,0,93,28,8.0899209486166,-0.907114624505929
2971,250,500,0,0,0,0,0,0,0,0
3091,250,500,1485,0,1485,0,843,627,27.2332015810277,-16.0899209486166
3100,250,500,11,0,11,0,4,7,0.133399209486166,-0.159090909090909
3120,250,500,12,0,12,0,0,12,0,-0.601778656126482
3131,250,500,3300,2,3298,0,1998,1263,56.6205533596838,-27.2826086956522
3160,250,500,38797,112,38685,0,23203,15107,753.7895256917,-405.359683794467
3190,250,500,106,9,97,0,67,29,5.09486166007905,-1.18181818181818
3200,250,500,36,0,36,0,7,29,0.051383399209486,-1.33596837944664
3210,250,500,1,0,1,0,0,1,0,-0.0187747035573122
3250,250,500,2408,15,2393,0,1172,1203,36.8863636363636,-43.1403162055336
3260,250,500,154,0,154,0,52,99,1.22134387351779,-4.74407114624506
3290,250,500,1,0,1,0,0,1,0,-0.0533596837944664
3310,250,500,1,0,1,0,0,1,0,-0.0167984189723321
3370,250,500,661,6,655,0,363,287,15.8339920948617,-12.3557312252964
3390,250,500,113,0,113,0,38,75,1.10869565217391,-4.20256916996047
3420,250,500,170,6,164,0,63,100,3.32905138339921,-4.8903162055336
3480,250,500,0,0,0,0,0,0,0,0
3490,250,500,0,0,0,0,0,0,0,0
3520,250,500,1,0,1,0,0,1,0,-0.0454545454545455
3600,250,500,83,1,82,0,51,31,2.18675889328063,-0.967391304347826
3620,250,500,0,0,0,0,0,0,0,0
3640,250,500,12,0,12,0,4,8,0.0365612648221343,-0.258893280632411
3680,250,500,0,0,0,0,0,0,0,0
3750,250,500,0,0,0,0,0,0,0,0
3780,250,500,4,0,4,0,0,4,0,-0.16501976284585
3850,250,500,6,0,6,0,4,2,0.25,-0.185770750988142
3870,250,500,4768,0,4768,0,2618,2098,63.7549407114624,-48.8339920948617
3880,250,500,1,0,1,0,0,1,0,-0.0355731225296443
3900,250,500,1,0,1,0,1,0,0.0326086956521739,0
3930,250,500,107,1,106,0,26,80,0.752964426877471,-4
3940,250,500,4813,0,4813,0,2889,1879,80.7094861660079,-43.4594861660079
3960,250,500,27,1,26,0,18,8,1.25395256916996,-0.293478260869565
3970,250,500,5,0,5,0,1,4,0.0810276679841897,-0.225296442687747
3990,250,500,0,0,0,0,0,0,0,0
4020,250,500,983,0,983,0,212,763,2.3399209486166,-21.7667984189723
4021,250,500,11,0,11,0,4,6,0.171936758893281,-0.115612648221344
4030,250,500,8,0,8,0,3,5,0.244071146245059,-0.194664031620554
4050,250,500,1244,0,1244,0,717,513,18.9160079051383,-12.9407114624506
4060,250,500,423,0,423,0,224,189,6.7994071146245,-3.27964426877471
4070,250,500,27,0,27,0,11,16,0.992094861660079,-0.908102766798419
4090,250,500,15594,0,15594,0,10156,5285,290.897233201581,-114.820158102767
4100,250,500,12,0,12,0,4,8,0.0345849802371541,-0.210474308300395
4110,250,500,14,0,14,0,9,5,0.537549407114625,-0.146245059288537
4120,250,500,5612,0,5612,0,3630,1923,95.5266798418972,-43.8725296442688
4130,250,500,1032,29,1003,0,524,474,35.75,-30.7490118577075
4140,250,500,2,0,2,0,2,0,0.177865612648221,0
4160,250,500,101,0,101,0,47,54,1.48418972332016,-1.21343873517787
4171,250,500,1,0,1,0,0,1,0,-0.0326086956521739
4200,250,500,410,0,410,0,193,215,10.7282608695652,-8.85276679841897
4210,250,500,11,0,11,0,5,6,0.527667984189723,-0.266798418972332
4230,250,500,7072,0,7072,0,4960,2039,136.782608695652,-40.6304347826087
4250,250,500,4,0,4,0,4,0,0.370553359683795,0
4280,250,500,84,0,84,0,44,40,1.24308300395257,-0.901185770750988
4290,250,500,1,0,1,0,0,1,0,-0.0395256916996047
4310,250,500,2,0,2,0,0,2,0,-0.118577075098814
4320,250,500,135,15,120,0,80,39,7.24308300395257,-2.08596837944664
4330,250,500,33,0,33,0,4,29,0.201581027667984,-1.9604743083004
4430,250,500,617,0,617,0,173,441,3.3201581027668,-20.1264822134387
4440,250,500,7782,0,7782,0,4662,3032,124.838932806324,-64.2401185770751
4470,250,500,1348,22,1326,0,628,689,33.048418972332,-30.2806324110672
4480,250,500,147,2,145,0,61,84,2.33201581027668,-6.06324110671937
4520,250,500,8865,0,8865,0,5173,3592,135.658102766798,-84.9397233201581
4530,250,500,1,0,1,0,1,0,0.0494071146245059,0
4540,250,500,892,17,875,0,530,342,38.7351778656126,-18.4150197628459
4560,250,500,13063,0,13063,0,6989,5927,171.367588932806,-133.744071146245
4570,250,500,201,11,190,0,113,77,8.22727272727273,-4.7302371541502
4580,250,500,19,0,19,0,10,9,0.458498023715415,-0.679841897233202
4590,250,500,86,1,85,0,32,53,2.63833992094862,-4.56916996047431
4610,250,500,13913,0,13913,0,8505,5259,241.478260869565,-113.342885375494
4620,250,500,942,30,912,0,432,477,31.3804347826087,-32.7905138339921
4630,250,500,0,0,0,0,0,0,0,0
4640,250,500,36,3,33,0,19,14,1.33399209486166,-0.580039525691699
4641,250,500,120,1,119,0,27,90,0.711462450592885,-5.67391304347826
4650,250,500,2471,0,2471,0,1424,1032,35.9861660079051,-28.4298418972332
4660,250,500,983,0,983,0,560,413,12.8745059288538,-19.0474308300395
4661,250,500,1243,0,1243,0,336,897,6.87252964426877,-27.1749011857708
4670,250,500,1862,0,1862,0,783,1050,14.2667984189723,-24.5859683794467
4680,250,500,167,2,165,0,62,102,3.0602766798419,-7.11067193675889
4690,250,500,158,3,155,0,91,64,7.5602766798419,-3.1096837944664
4691,250,500,12,0,12,0,5,7,0.308300395256917,-0.353754940711462
4710,250,500,0,0,0,0,0,0,0,0
4740,250,500,4620,81,4539,0,3019,1488,125.425889328063,-50.8399209486166
4750,250,500,1029,13,1016,0,639,374,46.0029644268775,-19.3102766798419
4760,250,500,9,0,9,0,4,5,0.274703557312253,-0.317193675889328
4770,250,500,31322,0,31322,0,18897,12109,541.609683794466,-287.880434782609
4780,250,500,588,14,574,0,222,350,14.9644268774704,-26.6788537549407
4812,250,500,126,1,125,0,46,78,2.1897233201581,-5.67885375494071
4813,250,500,49,0,49,0,31,18,1.55434782608696,-0.565217391304348
4840,250,500,58,0,58,0,55,3,3.22430830039526,-0.0750988142292491
4860,250,500,1997,44,1953,0,1124,816,67.9812252964427,-42.2875494071146
4870,250,500,85,6,79,0,21,58,0.961462450592885,-3.1798418972332
4880,250,500,34479,6,34473,0,20581,13551,600.861660079051,-339.394268774704
4881,250,500,0,0,0,0,0,0,0,0
4890,250,500,2,0,2,0,0,2,0,-0.08201581027668
4900,250,500,346,0,346,0,190,151,5.12747035573122,-4.18774703557312
4910,250,500,5,0,5,0,5,0,0.392292490118577,0
4920,250,500,49,0,49,0,42,6,2.63142292490119,-0.0998023715415019
4930,250,500,28097,12,28085,0,16961,10838,499.154150197628,-283.418972332016
4940,250,500,4057,0,4057,0,1723,2295,38.5256916996047,-55.4298418972332
4950,250,500,22074,28,22046,0,13968,7849,431.918972332016,-197.334980237154
4960,250,500,0,0,0,0,0,0,0,0
4970,250,500,248,0,248,0,81,166,2.65217391304348,-2.85869565217391
4980,250,500,32689,57,32632,0,19327,12978,596.371541501976,-339.244071146245
5000,250,500,1,0,1,0,1,0,0.0543478260869566,0
5010,250,500,13469,18,13451,0,9031,4267,258.399209486166,-87.8201581027668
5011,250,500,4012,100,3912,0,2047,1838,118.48023715415,-72.9160079051384
5040,250,500,37,0,37,0,27,10,3.16501976284585,-0.394268774703557
5050,250,500,0,0,0,0,0,0,0,0
5060,250,500,2544,0,2544,0,1525,986,35.7401185770751,-22.4081027667984
5070,250,500,7460,0,7460,0,4310,3063,116.895256916996,-64.8270750988142
5080,250,500,234,3,231,0,105,124,5.16798418972332,-7.73418972332016
5100,250,500,1798,22,1776,0,917,852,58.647233201581,-43.848814229249
5110,250,500,27631,1,27630,0,17147,10187,491.890316205534,-235.542490118577
5120,250,500,64,8,56,0,20,36,0.857707509881423,-2.12944664031621
5130,250,500,4,0,4,0,0,4,0,-0.178853754940712
5140,250,500,1,0,1,0,1,0,0.00988142292490118,0
5150,250,500,0,0,0,0,0,0,0,0
5170,250,500,246,1,245,0,59,180,1.09387351778656,-9.46739130434783
5180,250,500,39,3,36,0,24,12,2.15711462450593,-0.605731225296443
5190,250,500,4981,19,4962,0,3405,1513,117.48418972332,-36.8833992094862
5210,250,500,11,0,11,0,3,7,0.0602766798418972,-0.538537549407115
5220,250,500,0,0,0,0,0,0,0,0
5275,250,500,0,0,0,0,0,0,0,0
5280,250,500,22,0,22,0,20,2,1.45750988142292,-0.00691699604743085
5290,250,500,26119,1,26118,0,16013,9844,469.091897233202,-235.9604743083
5300,250,500,64,1,63,0,29,33,1.46343873517787,-2.22529644268775
5330,250,500,197,5,192,0,110,81,8.07608695652174,-5.28656126482214
5360,250,500,0,0,0,0,0,0,0,0
5380,250,500,11,0,11,0,0,11,0,-0.311264822134387
5390,250,500,0,0,0,0,0,0,0,0
5400,250,500,2226,20,2206,0,1369,817,67.4179841897233,-27.2134387351779
5420,250,500,3477,3,3474,0,1728,1707,42.7588932806324,-45.4456521739131
5450,250,500,2,0,2,0,0,2,0,-0.231225296442688
5460,250,500,738,0,738,0,334,393,8.94169960474308,-9.56422924901186
5470,250,500,0,0,0,0,0,0,0,0
5480,250,500,5,0,5,0,4,1,0.0731225296442687,-0.0326086956521739
5500,250,500,4,0,4,0,0,4,0,-0.130434782608696
5520,250,500,898,7,891,0,387,497,18.300395256917,-24.5385375494071
5540,250,500,271,2,269,0,143,125,8.98715415019763,-7.9199604743083
5570,250,500,7,0,7,0,5,2,0.102766798418972,-0.00988142292490113
5580,250,500,1142,0,1142,0,255,878,3.73418972332016,-27.8053359683795
5590,250,500,6,0,6,0,6,0,0.448616600790514,0
5600,250,500,30361,16,30345,0,18451,11597,557.284584980237,-287.420948616601
5610,250,500,834,0,834,0,348,474,5.60177865612648,-10.3685770750988
5620,250,500,568,3,565,0,464,100,37.9160079051383,-3.64328063241107
5630,250,500,11606,0,11606,0,7683,3792,214.147233201581,-72.9565217391305
5650,250,500,1,0,1,0,0,1,0,-0.0375494071146245
5660,250,500,0,0,0,0,0,0,0,0
5670,250,500,249,0,249,0,132,115,5.80237154150198,-2.99308300395257
5671,250,500,721,11,710,0,239,467,13.9861660079051,-33.2124505928854
5690,250,500,92,11,81,0,55,25,4.23913043478261,-1.60573122529644
5730,250,500,290,9,281,0,194,85,16.9664031620553,-4.65810276679842
5738,250,500,24,0,24,0,20,4,1.21047430830039,-0.0741106719367591
5750,250,500,0,0,0,0,0,0,0,0
5780,250,500,234,0,234,0,107,124,5.15810276679842,-5.09189723320158
5800,250,500,5,0,5,0,5,0,0.348814229249012,0
5810,250,500,24825,18,24807,0,15050,9517,453.094861660079,-260.607707509881
5830,250,500,108,0,108,0,67,40,3.29446640316205,-1.86857707509881
5840,250,500,842,0,842,0,327,509,6.32707509881423,-12.4604743083004
5850,250,500,56,1,55,0,38,17,1.99703557312253,-0.967391304347826
5860,250,500,3,0,3,0,2,1,0.0148221343873517,-0.00296442687747034
5870,250,500,10909,0,10909,0,7172,3620,197.102766798419,-83.4584980237155
5880,250,500,972,18,954,0,438,511,26.947628458498,-34.7075098814229
5900,250,500,311,10,301,0,240,61,20.7598814229249,-3.66501976284585
5910,250,500,51,0,51,0,31,20,2.32213438735178,-1.13636363636364
5911,250,500,20,0,20,0,8,11,0.206521739130435,-0.756916996047431
5920,250,500,2,0,2,0,0,2,0,-0.0978260869565217
5930,250,500,28359,0,28359,0,18122,9938,525.642292490119,-221.973320158103
5940,250,500,36,0,36,0,20,15,1.68873517786561,-0.919960474308301
5950,250,500,3225,0,3225,0,1951,1238,60.1314229249012,-28.5375494071146
5960,250,500,686,10,676,0,274,398,18.1729249011858,-28.8063241106719
5970,250,500,3021,9,3012,0,1835,1143,48.7341897233201,-27.3478260869565
5980,250,500,25535,0,25535,0,16785,8483,488.390316205534,-169.483201581028
5990,250,500,146,3,143,0,60,83,3.93478260869565,-5.88833992094862
6010,250,500,378,0,378,0,55,322,1.74901185770751,-14.9743083003953
6040,250,500,3642,0,3642,0,1917,1678,39.6916996047431,-29.2450592885376
6050,250,500,64,0,64,0,33,30,1.08794466403162,-0.848814229249012
6070,250,500,1145,21,1124,0,475,644,31.3379446640316,-42.4743083003953
6080,250,500,5208,0,5208,0,3247,1911,88.2826086956522,-40.0217391304348
6090,250,500,3,0,3,0,2,1,0.0592885375494071,-0.000988142292490057
6100,250,500,2819,0,2819,0,1716,1074,38.3784584980237,-19.1689723320158
6110,250,500,1666,0,1666,0,997,653,26.147233201581,-14.7608695652174
6120,250,500,1320,46,1274,0,770,499,36.3626482213439,-20.1205533596838
6121,250,500,0,0,0,0,0,0,0,0
6130,250,500,28787,45,28742,0,17849,10591,528.685770750988,-253.637351778656
6140,250,500,5680,0,5680,0,2381,3245,50.0879446640316,-89.6166007905139
6150,250,500,458,13,445,0,219,225,16.1551383399209,-16.304347826087
6160,250,500,24,0,24,0,9,15,0.140316205533597,-0.189723320158103
6170,250,500,275,0,275,0,213,61,6.75395256916996,-1.46837944664032
6190,250,500,6783,3,6780,0,3496,3216,87.5563241106719,-85.9772727272727
6200,250,500,5,0,5,0,3,2,0.16798418972332,-0.0879446640316205
6220,250,500,96,6,90,0,45,45,2.62252964426878,-2.59881422924901
6240,250,500,21115,0,21115,0,11517,9386,307.107707509881,-238.798418972332
6260,250,500,2,0,2,0,0,2,0,-0.112648221343873
6270,250,500,5818,18,5800,0,3443,2309,116.325098814229,-67.4377470355731
6280,250,500,702,0,702,0,478,222,13.9318181818182,-6.13636363636364
6290,250,500,327,0,327,0,121,204,2.82213438735178,-6.79446640316206
6291,250,500,164,2,162,0,69,92,3.82411067193676,-5.97233201581028
6292,250,500,108,1,107,0,73,34,4.23517786561265,-2.04446640316206
6310,250,500,4193,0,4193,0,2471,1686,63.0256916996047,-44.0849802371542
6320,250,500,29,0,29,0,13,15,0.654150197628459,-0.965415019762846
6330,250,500,34,0,34,0,25,9,1.4901185770751,-0.25197628458498
6340,250,500,2,0,2,0,2,0,0.171936758893281,0
6360,250,500,891,0,891,0,292,587,4.4100790513834,-16.6897233201581
6370,250,500,67,0,67,0,41,26,1.29446640316205,-0.644268774703558
6390,250,500,25,0,25,0,2,23,0.076086956521739,-0.883399209486166
6410,250,500,11,0,11,0,9,2,0.300395256916996,-0.0177865612648221
6420,250,500,4,0,4,0,3,0,0.0237154150197628,0
6430,250,500,3,0,3,0,3,0,0.192687747035573,0
6440,250,500,30,2,28,0,19,9,1.32114624505929,-0.672924901185771
6450,250,500,364,1,363,0,155,203,4.1699604743083,-7.60968379446641
6460,250,500,259,2,257,0,118,138,5.67786561264822,-8.12747035573123
6470,250,500,1,0,1,0,0,1,0,-0.0780632411067194
6480,250,500,1047,0,1047,0,527,513,12.9367588932806,-15.2341897233202
6520,250,500,9626,8,9618,0,4934,4575,137.936758893281,-128.424901185771
6540,250,500,141,0,141,0,38,102,0.650197628458498,-3.37154150197629
6550,250,500,533,0,533,0,183,340,6.43181818181818,-11.804347826087
6556,250,500,0,0,0,0,0,0,0,0
6560,250,500,686,15,671,0,351,316,23.6620553359684,-16.3033596837945
6570,250,500,362,0,362,0,80,280,1.06126482213439,-8.59486166007905
6580,250,500,3,0,3,0,3,0,0.0810276679841898,0
6590,250,500,2806,0,2806,0,906,1871,14.1877470355731,-53.6640316205534
6610,250,500,4,0,4,0,3,1,0.0909090909090909,-0.00395256916996045
6620,250,500,182,0,182,0,69,113,0.927865612648221,-2.94664031620553
6630,250,500,135,0,135,0,93,42,2.09782608695652,-1.83498023715415
6640,250,500,23,1,22,0,11,11,0.545454545454546,-0.647233201581028
6650,250,500,61,1,60,0,24,36,1.6403162055336,-2.73418972332016
6670,250,500,649,0,649,0,268,371,5.05533596837945,-10.9604743083004
6680,250,500,88,0,88,0,30,57,1.03557312252964,-2.31422924901186
6690,250,500,27,1,26,0,4,21,0.0958498023715414,-1.90118577075099
6710,250,500,1825,0,1825,0,1178,631,32.1373517786561,-16.0741106719368
6720,250,500,0,0,0,0,0,0,0,0
6730,250,500,580,0,580,0,378,199,8.48320158102766,-5.31422924901186
6740,250,500,9976,0,9976,0,4453,5427,110.545454545455,-149.940711462451
6750,250,500,52,0,52,0,24,27,0.83596837944664,-1.09683794466403
6760,250,500,36,0,36,0,16,19,0.355731225296443,-0.597826086956522
6770,250,500,479,0,479,0,320,157,7.04150197628458,-2.37944664031621
6780,250,500,0,0,0,0,0,0,0,0
6790,250,500,182,0,182,0,117,64,2.65711462450593,-1.65711462450593
6800,250,500,323,6,317,0,152,161,10.8804347826087,-7.77272727272727
6810,250,500,26934,0,26934,0,16216,10445,464.169960474308,-251.194664031621
6830,250,500,4548,0,4548,0,2828,1675,69.6847826086956,-34.804347826087
6840,250,500,918,0,918,0,652,254,18.4466403162055,-6.15810276679842
6850,250,500,52,0,52,0,26,26,0.867588932806324,-1.2203557312253
6860,250,500,2,0,2,0,1,1,0.0069169960474309,-0.0503952569169961
6870,250,500,3106,0,3106,0,1268,1795,26.052371541502,-49.0701581027668
6880,250,500,2,0,2,0,1,1,0.0256916996047431,-0.000988142292490057
6882,250,500,18942,16,18926,0,12076,6655,361.510869565217,-163.784584980237
6900,250,500,3,0,3,0,1,2,0.00889328063241107,-0.0306324110671937
7000,250,500,0,0,0,0,0,0,0,0
7020,250,500,162,2,160,0,133,26,11.5079051383399,-1.56719367588933
7030,250,500,11355,46,11309,0,6577,4627,190.209486166008,-138.76185770751
7040,250,500,16900,0,16900,0,10215,6520,293.490118577075,-159.354743083004
7050,250,500,9540,0,9540,0,6264,3165,173.19861660079,-59.8389328063242
7070,250,500,21,1,20,0,19,1,1.53458498023715,-0.0889328063241107
7100,250,500,1,0,1,0,0,1,0,-0.0138339920948617
7130,250,500,61,6,55,0,46,8,3.83300395256917,-0.386363636363636
7150,250,500,332,13,319,0,256,63,20.3656126482213,-4.31521739130435
7170,250,500,2,0,2,0,2,0,0.109683794466403,0
7180,250,500,10757,0,10757,0,6431,4214,172.152173913043,-104.998023715415
7190,250,500,156,0,156,0,60,96,4.4397233201581,-5.89525691699605
7210,250,500,15138,14,15124,0,9967,4983,298.045454545455,-106.23418972332
7221,250,500,85,1,84,0,19,64,0.673913043478261,-4.46640316205534
7222,250,500,233,0,233,0,43,189,0.607707509881422,-6.97529644268775
7240,250,500,250,0,250,0,123,125,1.84189723320158,-2.16205533596838
7250,250,500,96,0,96,0,12,84,0.0454545454545455,-1.38241106719368
7260,250,500,28,1,27,0,12,15,0.811264822134388,-0.966403162055336
7270,250,500,3394,0,3394,0,2227,1126,61.4871541501976,-24.8498023715415
7280,250,500,657,8,649,0,252,392,13.5701581027668,-21.8537549407115
7290,250,500,59,0,59,0,37,22,1.53853754940711,-0.484189723320158
7300,250,500,6,0,6,0,4,2,0.143280632411067,-0.106719367588933
7310,250,500,17358,0,17358,0,11152,6021,310.548418972332,-129.656126482213
7315,250,500,0,0,0,0,0,0,0,0
7320,250,500,10,0,10,0,0,10,0,-0.292490118577075
7330,250,500,10,0,10,0,1,9,0.177865612648221,-0.421936758893281
7331,250,500,7,0,7,0,4,3,0.143280632411067,-0.221343873517787
7340,250,500,1,0,1,0,1,0,0.0691699604743083,0
7350,250,500,8706,0,8706,0,3621,4986,81.7618577075099,-147.917984189723
7360,250,500,5858,0,5858,0,3377,2416,87.1808300395257,-61.3952569169961
7380,250,500,290,15,275,0,164,111,14.2806324110672,-7.07608695652174
7410,250,500,72,0,72,0,14,56,0.33596837944664,-3.3201581027668
7420,250,500,23,1,22,0,8,13,0.388339920948617,-0.701581027667984
7430,250,500,12,0,12,0,2,10,0.0968379446640317,-0.422924901185771
7460,250,500,51,1,50,0,41,9,4.21640316205534,-0.194664031620553
7470,250,500,0,0,0,0,0,0,0,0
7480,250,500,117,3,114,0,42,71,1.41403162055336,-4.39624505928854
7490,250,500,351,4,347,0,196,147,11.2381422924901,-4.84881422924901
7510,250,500,4049,0,4049,0,2427,1578,60.8498023715415,-35.3250988142293
7520,250,500,10,0,10,0,8,2,1.06719367588933,-0.0701581027667985
7540,250,500,32,1,31,0,20,11,1.85375494071146,-0.634387351778656
7550,250,500,12628,0,12628,0,7909,4582,210.540513833992,-95.7697628458498
7560,250,500,3538,0,3538,0,1036,2465,14.8201581027668,-72.5118577075099
7570,250,500,12,0,12,0,11,1,0.710474308300395,-0.00395256916996045
7580,250,500,752,3,749,0,245,499,10.8339920948617,-28.7974308300395
7590,250,500,1173,15,1158,0,435,712,17.4110671936759,-27.0454545454546
7610,250,500,36113,62,36051,0,21542,14166,713.868577075099,-400.679841897233
7630,250,500,84,0,84,0,66,18,3.02371541501976,-0.963438735177866
7660,250,500,12171,0,12171,0,7776,4271,210.534584980237,-92.8833992094862
7670,250,500,40,0,40,0,18,22,0.870553359683794,-1.43675889328063
7680,250,500,261,7,254,0,170,84,10.8883399209486,-3.72332015810277
22860,250,500,23,0,23,0,12,9,0.148221343873518,-0.394268774703557
