"AOU","mindist","maxdist","nint","nind","npos","nneg","nL","nU","L","U"
2000,0,400,29,27,1,1,1,0,0.201581027667984,0
2001,0,400,257,242,9,6,5,4,0.494071146245059,-0.388339920948617
2010,0,400,33,30,3,0,2,1,0.260869565217391,-0.138339920948617
2060,0,400,285,267,13,5,6,7,0.735177865612648,-0.774703557312253
2110,0,400,6,6,0,0,0,0,0,0
2120,0,400,0,0,0,0,0,0,0,0
2140,0,400,40,35,5,0,4,1,0.490118577075099,-0.0810276679841897
2190,0,400,0,0,0,0,0,0,0,0
2210,0,400,21,13,8,0,8,0,0.795454545454545,0
2240,0,400,10,9,1,0,1,0,0.190711462450593,0
2250,0,400,1,1,0,0,0,0,0,0
2260,0,400,0,0,0,0,0,0,0,0
2300,0,400,659,608,38,13,17,21,1.78656126482213,-1.66897233201581
2490,0,400,102,95,4,3,1,3,0.0543478260869565,-0.3300395256917
2540,0,400,0,0,0,0,0,0,0,0
2550,0,400,1,1,0,0,0,0,0,0
2580,0,400,60,55,1,4,1,0,0.16304347826087,0
2610,0,400,298,279,9,10,4,5,0.474308300395257,-0.804347826086957
2630,0,400,48,46,0,2,0,0,0,0
2640,0,400,32,28,3,1,0,3,0,-0.405138339920949
2730,0,400,13029,12137,616,276,305,311,31.4517850632757,-31.3011698488004
2882,0,400,0,0,0,0,0,0,0,0
2890,0,400,4859,4266,432,161,193,238,18.5573122529644,-25.2658102766798
2920,0,400,19,17,1,1,1,0,0.0316205533596838,0
2930,0,400,173,103,70,0,38,32,3.75098814229249,-3.29644268774704
2940,0,400,243,219,16,8,9,7,0.48916562521409,-0.687747035573123
2950,0,400,187,159,27,1,15,12,1.58596837944664,-1.28063241106719
2971,0,400,3,3,0,0,0,0,0,0
3091,0,400,1519,1313,172,34,75,97,6.85428589924838,-11.0079051383399
3100,0,400,17,17,0,0,0,0,0,0
3120,0,400,33,30,2,1,1,1,0.142292490118577,-0.041501976284585
3131,0,400,4270,4042,113,115,59,54,6.21146245059289,-6.08102766798419
3160,0,400,39600,36514,2308,778,1161,1145,114.757733682182,-123.513504000526
3190,0,400,153,139,6,8,4,2,0.427865612648221,-0.216403162055336
3200,0,400,63,58,5,0,2,3,0.103754940711463,-0.389328063241107
3210,0,400,15,14,0,1,0,0,0,0
3250,0,400,2941,2770,105,66,42,63,4.19268774703557,-6.35770750988142
3260,0,400,237,223,7,7,0,7,0,-0.861660079051384
3290,0,400,2,2,0,0,0,0,0,0
3310,0,400,8,5,2,1,0,2,0,-0.116600790513834
3370,0,400,808,746,40,22,20,20,1.94085992462024,-2.21936758893281
3390,0,400,183,173,9,1,5,4,0.431818181818182,-0.260869565217391
3420,0,400,201,186,12,3,3,9,0.290513833992095,-1.10079051383399
3480,0,400,1,1,0,0,0,0,0,0
3490,0,400,0,0,0,0,0,0,0,0
3520,0,400,3,3,0,0,0,0,0,0
3600,0,400,97,85,9,3,4,5,0.642292490118577,-0.307312252964427
3620,0,400,6,6,0,0,0,0,0,0
3640,0,400,38,38,0,0,0,0,0,0
3680,0,400,0,0,0,0,0,0,0,0
3750,0,400,0,0,0,0,0,0,0,0
3780,0,400,6,6,0,0,0,0,0,0
3850,0,400,5,3,2,0,1,1,0.173913043478261,-0.325098814229249
3870,0,400,4880,4479,341,60,170,171,14.4229249011858,-17.4071146245059
3880,0,400,0,0,0,0,0,0,0,0
3900,0,400,1,1,0,0,0,0,0,0
3930,0,400,147,139,6,2,1,5,0.0227272727272727,-0.709486166007905
3940,0,400,5235,4906,232,97,124,108,12.7214089888515,-10.6930035061543
3960,0,400,46,46,0,0,0,0,0,0
3970,0,400,27,25,2,0,1,1,0.0533596837944664,-0.0158102766798419
3990,0,400,3,2,1,0,0,1,0,-0.0237154150197628
4020,0,400,1337,1238,70,29,31,39,2.30533596837945,-4.26634004025805
4021,0,400,13,12,1,0,1,0,0.00988142292490113,0
4030,0,400,12,12,0,0,0,0,0,0
4050,0,400,1291,1212,46,33,21,25,2.25098814229249,-1.88241106719368
4060,0,400,443,420,14,9,7,7,0.480237154150198,-0.689723320158103
4070,0,400,60,54,6,0,1,5,0.0731225296442688,-0.696640316205534
4090,0,400,16252,15216,648,388,336,312,33.4119675141601,-33.9181414377448
4100,0,400,21,19,1,1,0,1,0,-0.0543478260869565
4110,0,400,43,40,3,0,1,2,0.16501976284585,-0.0859683794466403
4120,0,400,6856,6503,211,142,104,107,10.2835968379447,-10.3774703557312
4130,0,400,1239,1131,93,15,38,55,3.23418972332016,-4.89130434782609
4140,0,400,10,10,0,0,0,0,0,0
4160,0,400,145,138,4,3,0,4,0,-0.459486166007905
4171,0,400,0,0,0,0,0,0,0,0
4200,0,400,471,441,18,12,8,10,1.28656126482213,-0.703557312252965
4210,0,400,20,19,0,1,0,0,0,0
4230,0,400,7813,7288,354,171,174,178,17.3162055335968,-19.0049788061616
4250,0,400,5,4,1,0,1,0,0.000988142292490168,0
4280,0,400,109,102,3,4,3,0,0.25395256916996,0
4290,0,400,1,1,0,0,0,0,0,0
4310,0,400,15,15,0,0,0,0,0,0
4320,0,400,255,233,16,6,7,9,0.641911889907219,-1.25296442687747
4330,0,400,56,54,1,1,1,0,0.0859683794466403,0
4430,0,400,710,652,45,13,18,26,1.65612648221344,-2.60276679841897
4440,0,400,7691,7202,324,165,166,157,17.9361090177376,-16.104743083004
4470,0,400,1467,1332,118,17,51,67,5.41897233201581,-7.42687747035573
4480,0,400,195,184,9,2,7,2,0.654150197628458,-0.155138339920949
4520,0,400,9899,9273,388,238,219,169,20.5542230518456,-16.6689723320158
4530,0,400,11,8,3,0,1,2,0.134387351778656,-0.0770750988142292
4540,0,400,1020,933,73,14,38,35,3.54347826086957,-3.44169960474308
4560,0,400,14916,13631,1094,191,532,561,50.2857991794699,-57.1201936015897
4570,0,400,237,212,19,6,11,8,1.12055335968379,-1.08893280632411
4580,0,400,60,54,5,1,2,3,0.193675889328063,-0.339920948616601
4590,0,400,139,132,4,3,3,1,0.410079051383399,-0.263833992094862
4610,0,400,15045,14049,554,442,243,311,23.7252964426877,-30.3764822134387
4620,0,400,1139,1054,54,31,34,20,2.99802371541502,-2.29743083003953
4630,0,400,2,2,0,0,0,0,0,0
4640,0,400,58,54,1,3,1,0,0.0237154150197628,0
4641,0,400,188,171,11,6,6,5,0.271739130434783,-0.358695652173913
4650,0,400,3180,3009,81,90,47,34,4.32021649611633,-3.96042683489524
4660,0,400,1387,1299,59,29,31,28,3.94861660079052,-3.10375494071146
4661,0,400,1650,1539,74,37,36,37,2.8903162055336,-4.51581027667984
4670,0,400,2471,2270,128,73,58,70,5.89822134387352,-6.99673614905041
4680,0,400,186,167,12,7,9,2,1.16501976284585,-0.375494071146245
4690,0,400,184,172,7,5,2,5,0.152173913043478,-0.819169960474308
4691,0,400,21,20,0,1,0,0,0,0
4710,0,400,1,1,0,0,0,0,0,0
4740,0,400,4912,4466,285,161,125,159,13.1383399209486,-17.1685258969039
4750,0,400,1238,1155,61,22,23,38,2.1304347826087,-3.49505928853755
4760,0,400,20,18,2,0,1,1,0.145256916996047,-0.131422924901186
4770,0,400,32819,30859,1160,800,548,612,54.7947448823918,-61.2162688191164
4780,0,400,807,752,36,19,21,15,2.49261005582859,-1.29347826086957
4812,0,400,220,208,8,4,4,4,0.354743083003953,-0.179841897233202
4813,0,400,70,67,3,0,2,1,0.0998023715415021,-0.0316205533596838
4840,0,400,76,66,10,0,6,4,0.99604743083004,-0.16897233201581
4860,0,400,2321,2198,68,55,26,42,3.36857707509881,-4.19169960474308
4870,0,400,133,121,11,1,4,7,0.592885375494071,-0.519762845849802
4880,0,400,35996,32584,2699,713,1493,1201,160.097404997454,-116.754050268151
4881,0,400,10,8,1,1,1,0,0.162055335968379,0
4890,0,400,4,4,0,0,0,0,0,0
4900,0,400,505,461,26,18,14,12,1.35276679841897,-0.99703557312253
4910,0,400,6,5,1,0,0,1,0,-0.0741106719367589
4920,0,400,72,69,3,0,2,1,0.209486166007905,-0.0583003952569169
4930,0,400,29371,27390,1194,787,583,609,55.878508821219,-62.1245059288538
4940,0,400,4659,4331,177,151,79,97,7.13537549407115,-9.37549407114625
4950,0,400,22545,20943,954,648,446,506,45.8671225883051,-51.8145566535532
4960,0,400,0,0,0,0,0,0,0,0
4970,0,400,349,305,32,12,16,16,1.63932806324111,-1.74802371541502
4980,0,400,34122,31251,1661,1210,762,895,74.0548449069307,-96.3609148291376
5000,0,400,1,0,0,1,0,0,0,0
5010,0,400,13720,12582,715,423,344,371,36.554347826087,-36.8641544881664
5011,0,400,4005,3546,323,136,164,157,16.3932867373308,-16.5450665778132
5040,0,400,63,62,1,0,1,0,0.0019762845849802,0
5050,0,400,1,1,0,0,0,0,0,0
5060,0,400,2769,2576,119,74,56,63,5.98221343873518,-6.14624505928854
5070,0,400,8874,8233,428,213,203,225,19.5713302950956,-22.6486536155585
5080,0,400,302,279,13,10,5,8,0.470355731225297,-0.741106719367589
5100,0,400,2017,1890,63,64,31,32,3.14328063241107,-3.34090909090909
5110,0,400,28643,26414,1317,912,591,723,60.151185770751,-74.0217391304348
5120,0,400,77,73,1,3,0,1,0,-0.158102766798419
5130,0,400,61,55,3,3,0,3,0,-0.427865612648222
5140,0,400,1,1,0,0,0,0,0,0
5150,0,400,3,3,0,0,0,0,0,0
5170,0,400,399,375,16,8,8,8,0.773715415019763,-0.965415019762846
5180,0,400,43,39,2,2,1,1,0.0415019762845851,-0.123517786561265
5190,0,400,6506,6045,302,159,153,149,17.8280874345284,-15.5605193471923
5210,0,400,17,14,2,1,1,1,0.185770750988142,-0.218379446640316
5220,0,400,0,0,0,0,0,0,0,0
5275,0,400,1,0,1,0,1,0,0.0108695652173913,0
5280,0,400,22,17,5,0,2,3,0.240118577075099,-0.461462450592885
5290,0,400,28045,25949,1571,525,787,781,82.3849159767706,-82.1828063241107
5300,0,400,120,107,10,3,3,7,0.16304347826087,-0.542490118577075
5330,0,400,256,211,40,5,18,22,1.53162055335968,-1.95158102766798
5360,0,400,1,0,1,0,1,0,0.0326086956521739,0
5380,0,400,38,22,16,0,8,8,0.425889328063241,-0.828063241106719
5390,0,400,3,3,0,0,0,0,0,0
5400,0,400,2398,2178,135,85,71,64,6.72924901185771,-6.7203557312253
5420,0,400,4274,3879,244,151,111,133,11.4269624823554,-14.6620971246058
5450,0,400,1,1,0,0,0,0,0,0
5460,0,400,951,823,104,24,51,53,6.05097003510208,-5.87605151135929
5470,0,400,0,0,0,0,0,0,0,0
5480,0,400,8,7,1,0,0,1,0,-0.00988142292490118
5500,0,400,8,8,0,0,0,0,0,0
5520,0,400,991,905,75,11,46,29,4.73221343873518,-2.35474308300395
5540,0,400,408,373,20,15,11,9,1.29644268774704,-0.925889328063241
5570,0,400,10,9,1,0,1,0,0.110671936758893,0
5580,0,400,1734,1577,121,36,46,75,4.54150197628459,-7.94466403162055
5590,0,400,11,10,1,0,1,0,0.0306324110671937,0
5600,0,400,32013,29225,1832,956,946,885,95.6801146195195,-85.9057118982089
5610,0,400,1074,959,83,32,39,44,3.95849802371542,-3.73418972332016
5620,0,400,632,574,42,16,18,24,1.76284584980237,-3.32114624505929
5630,0,400,12740,11847,578,315,263,314,27.1788537549407,-30.4416996047431
5650,0,400,2,2,0,0,0,0,0,0
5660,0,400,6,5,1,0,0,1,0,-0.116600790513834
5670,0,400,495,453,31,11,19,12,2.40711462450593,-1.11264822134387
5671,0,400,850,777,39,34,17,22,1.56916996047431,-2.48122529644269
5690,0,400,151,129,21,1,7,14,0.917115259660299,-1.16461447389668
5730,0,400,334,304,19,11,6,13,0.459486166007905,-1.44861660079051
5738,0,400,21,17,3,1,2,1,0.201581027667984,-0.102766798418972
5750,0,400,6,6,0,0,0,0,0,0
5780,0,400,323,265,58,0,34,24,3.18873517786561,-1.39920948616601
5800,0,400,8,8,0,0,0,0,0,0
5810,0,400,27381,25056,1420,905,679,740,65.5663270804947,-80.8635473458538
5830,0,400,174,162,9,3,5,4,0.325098814229249,-0.222332015810277
5840,0,400,1082,1023,30,29,16,14,1.29347826086957,-1.21442687747036
5850,0,400,87,83,4,0,3,1,0.277667984189723,-0.0395256916996047
5860,0,400,5,5,0,0,0,0,0,0
5870,0,400,12875,11925,524,426,258,266,26.6843870709539,-27.461177045603
5880,0,400,1254,1144,71,39,38,33,3.73526664365398,-3.1699604743083
5900,0,400,420,384,19,17,8,11,0.949604743083004,-1.36067193675889
5910,0,400,67,61,2,4,1,1,0.292490118577075,-0.151185770750988
5911,0,400,60,59,0,1,0,0,0,0
5920,0,400,3,3,0,0,0,0,0,0
5930,0,400,29548,27265,1424,859,745,676,76.5797036968028,-65.1651896799684
5940,0,400,39,35,1,3,0,1,0,-0.0187747035573123
5950,0,400,4228,3978,135,115,76,59,8.15074740501046,-6.05327138533972
5960,0,400,928,869,32,27,18,14,1.43280632411067,-1.73122529644269
5970,0,400,3614,3371,155,88,75,79,7.38682281650006,-7.13390684361121
5980,0,400,27011,24673,1507,831,769,736,77.676072676319,-75.4430953837862
5990,0,400,217,201,14,2,5,9,0.524703557312253,-1.16897233201581
6010,0,400,447,393,44,10,19,25,1.53557312252964,-2.1403162055336
6040,0,400,3869,3474,302,93,143,159,13.3399209486166,-16.1857707509881
6050,0,400,86,71,12,3,7,5,0.383399209486166,-0.922924901185771
6070,0,400,1333,1239,60,34,29,31,2.23394555280929,-3.20454545454546
6080,0,400,7391,6987,239,165,130,109,13.9633090632319,-12.0390449292784
6090,0,400,4,4,0,0,0,0,0,0
6100,0,400,3124,2927,116,81,62,54,6.10276679841897,-5.69762845849802
6110,0,400,1912,1743,120,49,65,55,7.04644268774704,-5.95158102766798
6120,0,400,1460,1376,45,39,21,24,2.04841897233202,-2.38241106719368
6121,0,400,1,1,0,0,0,0,0,0
6130,0,400,29420,27405,1276,739,607,667,61.4266866554687,-70.521043457391
6140,0,400,6826,6353,270,203,135,134,13.6378601353145,-12.8226300457772
6150,0,400,692,620,49,23,24,25,2.43294038814795,-2.21249381571707
6160,0,400,28,26,2,0,1,1,0.0691699604743083,-0.209486166007905
6170,0,400,269,255,8,6,4,4,0.454545454545455,-0.755928853754941
6190,0,400,8133,7572,379,182,190,188,19.0410878795868,-17.9135725916464
6200,0,400,8,8,0,0,0,0,0,0
6220,0,400,120,114,5,1,1,4,0.104743083003953,-0.181818181818182
6240,0,400,23741,21868,1128,745,591,536,62.7298296507657,-51.9219367588933
6260,0,400,1,1,0,0,0,0,0,0
6270,0,400,6394,5954,274,166,124,150,13.7037127366587,-15.4740052106532
6280,0,400,799,745,35,19,18,17,1.79347826086957,-1.4100790513834
6290,0,400,522,482,24,16,6,18,0.709486166007905,-2.46644272193519
6291,0,400,230,206,15,9,8,7,1.03260869565217,-0.558300395256917
6292,0,400,125,113,10,2,5,5,0.850790513833992,-0.319169960474308
6310,0,400,4513,4085,336,92,183,151,17.4041501976285,-16.3142292490119
6320,0,400,71,66,2,3,1,1,0.00395256916996045,-0.0434782608695652
6330,0,400,77,71,4,2,1,3,0.103754940711462,-0.240118577075099
6340,0,400,2,2,0,0,0,0,0,0
6360,0,400,1285,1185,59,41,31,28,3.87747035573123,-3.4802371541502
6370,0,400,128,112,9,7,4,5,0.324110671936759,-0.626017079612013
6390,0,400,32,31,0,1,0,0,0,0
6410,0,400,14,13,1,0,0,1,0,-0.0770750988142292
6420,0,400,9,8,1,0,0,1,0,-0.0820158102766799
6430,0,400,15,14,1,0,1,0,0.0592885375494071,0
6440,0,400,32,29,0,3,0,0,0,0
6450,0,400,631,575,40,16,20,20,1.90118577075099,-1.70652173913043
6460,0,400,325,299,14,12,5,9,0.469367588932806,-0.764822134387352
6470,0,400,2,1,1,0,0,1,0,-0.0484189723320158
6480,0,400,1236,1119,80,37,37,43,3.91501976284585,-4.65118577075099
6520,0,400,11377,10597,451,329,197,253,19.3742011201268,-24.6430493707654
6540,0,400,229,211,14,4,4,10,0.735177865612648,-1.70553359683794
6550,0,400,823,749,53,21,33,20,3.14229249011858,-1.70158102766798
6556,0,400,1,1,0,0,0,0,0,0
6560,0,400,781,705,47,29,19,28,1.60474308300395,-3.36857707509881
6570,0,400,440,395,26,19,12,14,1.02272727272727,-1.15366626064897
6580,0,400,5,5,0,0,0,0,0,0
6590,0,400,4078,3734,201,143,93,107,10.3290513833992,-11.947628458498
6610,0,400,5,4,1,0,0,1,0,-0.090909090909091
6620,0,400,270,240,25,5,12,13,1.56225296442688,-1.5
6630,0,400,190,181,5,4,0,5,0,-0.187747035573123
6640,0,400,24,23,0,1,0,0,0,0
6650,0,400,91,82,6,3,3,3,0.223320158102767,-0.347826086956522
6670,0,400,1018,940,64,14,35,29,3.15612648221344,-2.70652173913044
6680,0,400,122,114,7,1,6,1,0.532608695652174,-0.124505928853755
6690,0,400,46,40,6,0,4,2,0.49703557312253,-0.0484189723320159
6710,0,400,2530,2352,133,45,59,74,4.83599478206755,-7.13933392613764
6720,0,400,1,1,0,0,0,0,0,0
6730,0,400,789,724,42,23,21,21,2.56916996047431,-1.78656126482213
6740,0,400,12604,11630,612,362,293,318,30.1582181560305,-34.3671443899975
6750,0,400,90,81,7,2,2,5,0.149209486166008,-0.254940711462451
6760,0,400,77,74,1,2,0,1,0,-0.174901185770751
6770,0,400,485,442,27,16,17,10,1.9397233201581,-1.02690733260065
6780,0,400,1,1,0,0,0,0,0,0
6790,0,400,310,293,8,9,4,3,0.266798418972332,-0.227272727272727
6800,0,400,382,358,15,9,7,8,1.13537549407115,-0.806324110671937
6810,0,400,28535,26464,1231,840,593,637,59.3523116766606,-65.6863533434705
6830,0,400,4930,4530,248,152,132,116,14.0612648221344,-12.5936807033094
6840,0,400,1228,1142,49,37,25,24,2.65513833992095,-2.62845849802372
6850,0,400,108,99,7,2,3,4,0.355731225296443,-0.645256916996048
6860,0,400,5,5,0,0,0,0,0,0
6870,0,400,4144,3855,170,119,91,78,9.56475152488726,-8.35276679841897
6880,0,400,2,2,0,0,0,0,0,0
6882,0,400,20344,18624,1062,658,514,547,53.7124505928854,-56.8260869565217
6900,0,400,4,4,0,0,0,0,0,0
7000,0,400,6,5,1,0,1,0,0.000988142292490224,0
7020,0,400,206,186,15,5,5,10,0.487154150197629,-1.39130434782609
7030,0,400,12367,11162,975,230,509,463,51.5242499007346,-45.6464013506676
7040,0,400,19704,18325,829,550,414,415,42.7821259677783,-40.6397651451576
7050,0,400,9799,9194,320,285,166,152,16.392508351953,-15.3241106719368
7070,0,400,27,27,0,0,0,0,0,0
7100,0,400,3,3,0,0,0,0,0,0
7130,0,400,92,79,12,1,3,9,0.523715415019763,-1.09782608695652
7150,0,400,341,306,27,8,13,14,1.0800395256917,-0.978593720487087
7170,0,400,2,2,0,0,0,0,0,0
7180,0,400,11965,10386,1400,179,649,750,64.4032677925457,-76.4186661702989
7190,0,400,250,227,16,7,12,4,0.976284584980237,-0.41798418972332
7210,0,400,17391,15987,1108,296,510,596,49.4783548205878,-58.7188458944204
7221,0,400,120,106,14,0,5,9,0.191699604743083,-0.743083003952569
7222,0,400,383,350,30,3,9,21,0.542490118577075,-2.05533596837945
7240,0,400,309,286,20,3,10,10,0.650197628458498,-0.91501976284585
7250,0,400,177,160,11,6,4,7,0.477272727272727,-0.602766798418972
7260,0,400,38,35,3,0,1,2,0.0365612648221345,-0.114624505928854
7270,0,400,4536,4232,252,52,124,126,12.7381253991475,-12.2536772582097
7280,0,400,867,773,86,8,43,42,3.53359683794466,-4.13735177865613
7290,0,400,86,79,4,3,2,2,0.0889328063241108,-0.0760869565217391
7300,0,400,8,7,1,0,0,1,0,-0.0741106719367589
7310,0,400,19206,17658,1168,380,650,518,70.951886771152,-52.1462450592885
7315,0,400,1,0,1,0,1,0,0.271739130434783,0
7320,0,400,36,32,3,1,3,0,0.350790513833992,0
7330,0,400,21,21,0,0,0,0,0,0
7331,0,400,15,13,1,1,1,0,0.0444664031620553,0
7340,0,400,1,1,0,0,0,0,0,0
7350,0,400,10904,10181,495,228,221,274,20.7579114874564,-26.9140316205534
7360,0,400,6148,5680,337,131,167,167,17.3415313859282,-16.8508746422543
7380,0,400,371,341,26,4,10,16,1.12154150197628,-1.21146245059289
7410,0,400,116,107,5,4,2,3,0.0820158102766799,-0.345849802371542
7420,0,400,62,60,0,2,0,0,0,0
7430,0,400,28,25,2,1,1,1,0.133399209486166,-0.00296442687747028
7460,0,400,79,72,7,0,2,5,0.278656126482213,-0.453557312252964
7470,0,400,1,0,1,0,0,1,0,-0.0276679841897233
7480,0,400,146,130,13,3,6,7,0.793478260869565,-0.775691699604743
7490,0,400,442,383,55,4,29,26,3.16704490490192,-2.32213438735178
7510,0,400,4371,3967,256,148,116,139,11.2059267710866,-15.3741132689126
7520,0,400,21,19,1,1,1,0,0.150197628458498,0
7540,0,400,43,41,2,0,2,0,0.177865612648221,0
7550,0,400,14922,13857,670,395,327,342,31.3715415019763,-35.0814066506428
7560,0,400,4751,4399,234,118,90,144,8.49262324245521,-13.9624921063395
7570,0,400,11,10,1,0,1,0,0.117588932806324,0
7580,0,400,904,838,44,22,21,23,2.84845849558386,-2.47779085180271
7590,0,400,1678,1570,75,33,40,35,3.79755485358643,-3.35770750988142
7610,0,400,37820,34454,2339,1027,1212,1124,126.047925568364,-110.44647925919
7630,0,400,98,78,19,1,10,9,1.02173913043478,-0.57905138339921
7660,0,400,13024,11906,887,231,477,408,47.7680556766562,-40.7391782940324
7670,0,400,71,66,3,2,0,3,0,-0.202569169960474
7680,0,400,419,380,24,15,14,10,1.18774703557312,-1.05632411067194
22860,0,400,37,31,5,1,3,2,0.274703557312253,-0.0365612648221344
