"AOU","mindist","maxdist","nint","nind","npos","nneg","nL","nU","L","U"
1960,0,250,73,15,58,0,36,20,3.34105025409373,-1.05420666290231
1970,0,250,2,0,2,0,1,1,0.273574251835122,-0.0163749294184076
1990,0,250,0,0,0,0,0,0,0,0
2000,0,250,14,2,12,0,8,4,0.841050254093733,-0.172501411631846
2001,0,250,161,23,138,0,110,28,10.5595708639187,-1.03387916431395
2010,0,250,18,2,16,0,5,11,0.175889328063241,-0.731225296442687
2060,0,250,234,58,176,0,113,63,10.2461885940147,-3.60107284020327
2110,0,250,4,0,4,0,0,3,0,-0.154432523997741
2120,0,250,0,0,0,0,0,0,0,0
2140,0,250,21,0,21,0,13,8,1.44184076792773,-0.442123094297007
2190,0,250,0,0,0,0,0,0,0,0
2210,0,250,11,0,11,0,7,4,1.25183512140034,-0.0629587803500845
2240,0,250,10,0,10,0,5,5,0.380011293054771,-0.132975719932242
2250,0,250,1,0,1,0,0,1,0,-0.0259740259740259
2260,0,250,0,0,0,0,0,0,0,0
2300,0,250,357,70,287,0,183,103,14.4272074824113,-7.92011439620498
2490,0,250,58,8,50,0,28,22,2.50084697910785,-1.69254658385093
2540,0,250,0,0,0,0,0,0,0,0
2550,0,250,1,1,0,0,0,0,0,0
2580,0,250,39,4,35,0,10,24,1.17476002258611,-2.01835121400339
2610,0,250,164,12,152,0,110,42,11.0982495765104,-2.35996612083568
2630,0,250,27,8,19,0,11,8,0.964991530208922,-0.344438170525127
2640,0,250,21,7,14,0,7,7,0.446075663466968,-0.619706380575945
2730,0,250,5799,675,5124,0,2306,2808,186.394974590627,-258.033879164314
2882,0,250,0,0,0,0,0,0,0,0
2890,0,250,2251,142,2109,0,1030,1075,68.7891022021457,-77.2137210615471
2920,0,250,10,0,10,0,2,8,0.0838509316770187,-0.71880293619424
2930,0,250,89,2,87,0,55,32,4.16516092603049,-1.92264257481649
2940,0,250,123,4,119,0,55,64,3.21964991530209,-4.56295878035008
2950,0,250,101,16,85,0,64,21,6.09270790978939,-0.767949414259935
2971,0,250,3,2,1,0,0,1,0,-0.00649350649350644
3091,0,250,659,85,574,0,326,245,31.8241106719368,-18.1143421795596
3100,0,250,11,1,10,0,3,7,0.274703557312253,-0.161773009599096
3120,0,250,26,2,24,0,9,15,0.33201581027668,-1.02936194240542
3131,0,250,2190,306,1884,0,741,1141,65.1936758893281,-124.06691134952
3160,0,250,17760,1669,16091,0,6148,9915,440.402466067617,-994.398704560148
3190,0,250,81,13,68,0,49,19,4.23382954887475,-0.820765576932656
3200,0,250,42,7,35,0,31,4,2.69932241671372,-0.132975719932242
3210,0,250,14,0,14,0,11,3,0.855166572557877,-0.0330321852060981
3250,0,250,1559,113,1446,0,581,858,35.8412569452288,-70.5855617951862
3260,0,250,145,16,129,0,77,52,5.38255223037832,-2.10530773574252
3290,0,250,1,0,1,0,1,0,0.0578769057029928,0
3310,0,250,7,0,7,0,6,1,0.786843591191418,-0.018068887634105
3370,0,250,410,45,365,0,212,152,15.2340871552395,-12.1982058699486
3390,0,250,117,26,91,0,62,29,5.2772444946358,-1.18718238283456
3420,0,250,115,6,109,0,78,31,6.00028232636929,-1.55872388481084
3480,0,250,1,0,1,0,0,1,0,-0.0214568040654997
3490,0,250,0,0,0,0,0,0,0,0
3520,0,250,2,0,2,0,0,1,0,-0.0457368718238284
3600,0,250,45,3,42,0,16,25,1.17990832227777,-1.50536420101637
3620,0,250,6,0,6,0,6,0,0.277809147374365,0
3640,0,250,34,0,34,0,15,18,0.568040654997177,-0.990118577075098
3680,0,250,0,0,0,0,0,0,0,0
3750,0,250,0,0,0,0,0,0,0,0
3780,0,250,4,0,4,0,1,3,0.0146809712027104,-0.391022021456804
3850,0,250,2,0,2,0,2,0,0.0920383963862226,0
3870,0,250,2226,92,2134,0,1195,933,78.4901185770751,-59.1391869000564
3880,0,250,0,0,0,0,0,0,0,0
3900,0,250,0,0,0,0,0,0,0,0
3930,0,250,88,16,72,0,20,52,1.30491247882552,-3.86024844720497
3940,0,250,2441,232,2209,0,786,1417,52.9415584415585,-137.512140033879
3960,0,250,33,6,27,0,18,9,1.80660643704122,-0.244494635798983
3970,0,250,23,0,23,0,14,9,0.527385657820441,-0.268774703557312
3990,0,250,3,0,3,0,1,2,0.00225861095426316,-0.12111801242236
4020,0,250,731,77,654,0,308,344,19.2792207792208,-23.5426312817617
4021,0,250,8,3,5,0,2,3,0.147939017504235,-0.247882552230378
4030,0,250,4,0,4,0,1,3,0.00225861095426316,-0.0957086391869
4050,0,250,592,42,550,0,224,323,15.9695087521175,-29.7286843591191
4060,0,250,207,17,190,0,81,109,6.54968944099379,-10.3839638622247
4070,0,250,40,0,40,0,11,29,0.41106719367589,-2.08046301524562
4090,0,250,7454,621,6833,0,2600,4221,187.617447769622,-436.31084133258
4100,0,250,16,0,16,0,7,9,0.162619988706945,-0.254093732354602
4110,0,250,30,9,21,0,17,4,1.4175607001694,-0.0790513833992093
4120,0,250,3438,296,3142,0,634,2504,37.3167701863354,-314.362789384528
4130,0,250,633,145,488,0,213,274,13.8232636928289,-21.2687747035573
4140,0,250,8,1,7,0,5,2,0.348955392433653,-0.0143986448334273
4160,0,250,80,0,80,0,33,45,2.30942970073405,-2.94014680971203
4171,0,250,0,0,0,0,0,0,0,0
4200,0,250,225,14,211,0,131,80,9.5975076175511,-3.89045736871824
4210,0,250,12,2,10,0,9,1,0.926906097715877,-0.00846979107848672
4230,0,250,3733,344,3389,0,1129,2254,69.9443817052513,-235.941276115189
4250,0,250,3,0,3,0,2,1,0.126764539808018,-0.0364201016374928
4280,0,250,68,1,67,0,45,21,2.61970638057595,-1.39582156973461
4290,0,250,0,0,0,0,0,0,0,0
4310,0,250,13,0,13,0,7,6,0.155844155844156,-0.194805194805195
4320,0,250,155,53,102,0,56,45,3.56493506493507,-3.12083568605308
4330,0,250,37,11,26,0,10,16,0.460474308300396,-1.21597967250141
4430,0,250,347,9,338,0,205,133,12.1530208921513,-6.37210615471485
4440,0,250,3405,265,3140,0,1531,1600,113.617165443252,-132.350649350649
4470,0,250,702,57,645,0,375,268,32.7799274523728,-16.8052376266221
4480,0,250,103,11,92,0,55,37,3.77696216826652,-2.25127046866177
4520,0,250,4893,494,4399,0,1732,2658,120.149068322981,-248.071428571428
4530,0,250,10,3,7,0,7,0,0.510446075663467,0
4540,0,250,485,54,431,0,264,167,21.2593265983902,-10.4477913114931
4560,0,250,7342,512,6830,0,2209,4613,137.002823263693,-487.833992094862
4570,0,250,111,9,102,0,64,38,4.98155664417871,-2.38851912104353
4580,0,250,43,0,43,0,26,16,1.01637492941841,-0.582439299830604
4590,0,250,86,16,70,0,13,57,0.417560700169396,-4.48362507058159
4610,0,250,6987,714,6273,0,1903,4362,125.028232636928,-494.267927724449
4620,0,250,601,133,468,0,193,274,11.9130434782609,-20.1541501976285
4630,0,250,2,0,2,0,0,2,0,-0.116036137775268
4640,0,250,34,11,23,0,10,13,0.733483907396951,-1.01693958215697
4641,0,250,113,18,95,0,45,50,2.16854884246189,-3.30039525691699
4650,0,250,1677,148,1529,0,340,1187,16.8142292490119,-158.156126482213
4660,0,250,740,111,629,0,265,363,24.2905138339921,-35.2182382834557
4661,0,250,878,97,781,0,385,395,30.1312817617166,-28.7193803476448
4670,0,250,1300,150,1150,0,577,572,42.3648133547998,-38.1355294159678
4680,0,250,93,35,58,0,25,33,1.4983060417843,-2.17532467532467
4690,0,250,97,19,78,0,31,47,2.35036702428007,-3.40654997176736
4691,0,250,12,1,11,0,7,4,0.659232072275551,-0.351214003387917
4710,0,250,1,0,1,0,0,1,0,-0.0536420101637493
4740,0,250,2275,298,1977,0,1010,961,87.1708074534162,-74.2803500846979
4750,0,250,624,126,498,0,267,229,19.5584892441278,-15.7490246164195
4760,0,250,12,0,12,0,6,5,0.297007340485602,-0.137210615471485
4770,0,250,15011,1403,13608,0,4823,8763,342.719649915302,-898.699887069452
4780,0,250,420,72,348,0,131,217,6.19508752117448,-16.4536984754376
4812,0,250,136,5,131,0,60,70,2.54206662902315,-4.79277244494636
4813,0,250,33,2,31,0,23,8,1.38311688311688,-0.385940146809712
4840,0,250,40,11,29,0,16,13,1.1072840203275,-0.899774138904573
4860,0,250,1135,214,921,0,477,443,33.9802462447325,-30.442690298778
4870,0,250,88,3,85,0,68,17,5.63226972459246,-0.939304615121194
4880,0,250,16446,1575,14871,0,5369,9477,373.076275805393,-964.743942741772
4881,0,250,10,0,10,0,1,9,0.028514963297572,-0.884246188594014
4890,0,250,2,0,2,0,0,2,0,-0.115189158667419
4900,0,250,308,20,288,0,121,165,7.8780350084698,-11.7484472049689
4910,0,250,5,2,3,0,3,0,0.161773009599097,0
4920,0,250,40,4,36,0,21,15,2.34923771880294,-1.32128740824393
4930,0,250,13377,1415,11962,0,4019,7922,274.871550592559,-847.298177234615
4940,0,250,2235,268,1967,0,969,997,75.2456239412762,-79.4593450028232
4950,0,250,10234,1159,9075,0,3654,5402,269.038798803969,-535.077082435074
4960,0,250,0,0,0,0,0,0,0,0
4970,0,250,194,23,171,0,130,40,13.8255223037832,-1.76623376623377
4980,0,250,15571,1665,13906,0,5108,8771,369.08452698392,-894.331800467145
5000,0,250,0,0,0,0,0,0,0,0
5010,0,250,6047,560,5487,0,2261,3220,162.727272727273,-323.440711462451
5011,0,250,1771,235,1536,0,885,647,74.5269235532299,-43.721381910428
5040,0,250,33,7,26,0,20,6,2.04009034443817,-0.363071710897798
5050,0,250,1,1,0,0,0,0,0,0
5060,0,250,1347,105,1242,0,563,675,36.5830039525692,-52.5691699604743
5070,0,250,4375,416,3959,0,1350,2604,105.579051383399,-297.68887634105
5080,0,250,150,2,148,0,75,73,4.46555913339965,-4.82044521365309
5100,0,250,983,167,816,0,460,354,34.360248447205,-25.0993788819876
5110,0,250,12984,1300,11684,0,3893,7771,270.420666290232,-845.648221343873
5120,0,250,38,3,35,0,28,7,1.77978638886275,-0.29281526637365
5130,0,250,59,19,40,0,28,12,3.21710897797854,-0.589215132693393
5140,0,250,0,0,0,0,0,0,0,0
5150,0,250,3,1,2,0,2,0,0.143986448334275,0
5170,0,250,252,30,222,0,108,114,7.48757763975156,-7.37831733483907
5180,0,250,18,1,17,0,10,7,0.917278373800113,-0.572557876905703
5190,0,250,3463,398,3065,0,799,2262,53.9644869630355,-263.209263566359
5210,0,250,11,4,7,0,2,5,0.199887069452287,-0.163749294184077
5220,0,250,0,0,0,0,0,0,0,0
5275,0,250,1,0,1,0,1,0,0.0056465273856578,0
5280,0,250,12,3,9,0,3,6,0.138339920948617,-0.463579898362507
5290,0,250,12925,1283,11642,0,3920,7705,272.623658949746,-809.691147710716
5300,0,250,77,2,75,0,36,39,1.96132128740825,-2.80547713156409
5330,0,250,130,43,87,0,44,43,2.71372106154715,-3.18915866741954
5360,0,250,1,0,1,0,1,0,0.0056465273856578,0
5380,0,250,28,2,26,0,20,6,2.21936758893281,-0.241671372106155
5390,0,250,3,0,3,0,2,1,0.205815923207228,-0.000846979107848589
5400,0,250,1090,187,903,0,543,358,50.7512704686618,-24.7204968944099
5420,0,250,2174,383,1791,0,886,903,76.3018159793458,-70.3402160336979
5450,0,250,0,0,0,0,0,0,0,0
5460,0,250,515,82,433,0,200,231,14.9237718802936,-21.1939582156973
5470,0,250,0,0,0,0,0,0,0,0
5480,0,250,7,1,6,0,5,1,0.429136081309994,-0.044042913608131
5500,0,250,6,0,6,0,1,4,0.0211744776962168,-0.24901185770751
5520,0,250,475,21,454,0,258,196,18.5999435347262,-11.2611518915867
5540,0,250,241,67,174,0,74,100,3.77865612648222,-8.07453416149068
5570,0,250,5,3,2,0,0,2,0,-0.175042348955392
5580,0,250,1018,105,913,0,468,444,34.9266428296727,-29.604755841716
5590,0,250,6,4,2,0,1,1,0.0056465273856578,-0.0347261434217956
5600,0,250,14666,1505,13161,0,4301,8841,290.963024336206,-925.229531338227
5610,0,250,562,78,484,0,279,204,23.3137122819596,-14.7097812510892
5620,0,250,308,47,261,0,159,102,13.2041219649915,-7.01693958215697
5630,0,250,5860,471,5389,0,1497,3883,91.8565782044043,-455.887069452287
5650,0,250,2,0,2,0,1,1,0.147374364765669,-0.0121400338791643
5660,0,250,6,0,6,0,0,6,0,-0.212027103331451
5670,0,250,334,37,297,0,102,195,6.71908526256353,-18.5883681535855
5671,0,250,445,102,343,0,146,197,7.48221343873518,-14.4709203839639
5690,0,250,90,33,57,0,25,32,1.38819875776398,-2.91473743647657
5730,0,250,150,14,136,0,77,59,6.22829362357411,-3.39245534311369
5738,0,250,12,0,12,0,6,6,0.240542066629024,-0.410220214568041
5750,0,250,6,0,6,0,5,1,0.438170525127047,-0.0138339920948616
5780,0,250,171,2,169,0,95,74,6.0347261434218,-4.39186900056465
5800,0,250,7,0,7,0,5,2,0.324957651044608,-0.0378317334839074
5810,0,250,12931,1451,11480,0,3798,7667,267.076558131762,-797.91785578525
5830,0,250,108,41,67,0,28,39,1.79474872953134,-2.76681117768437
5840,0,250,557,86,471,0,194,276,14.28740824393,-21.3035008469791
5850,0,250,52,10,42,0,5,37,0.192546583850932,-2.61518915866742
5860,0,250,3,0,3,0,3,0,0.114906832298137,0
5870,0,250,6337,383,5954,0,1652,4291,101.926595143987,-514.575663466968
5880,0,250,656,109,547,0,230,317,13.7178193990022,-25.1197394734853
5900,0,250,220,37,183,0,70,112,4.21541501976285,-9.57029926595144
5910,0,250,40,4,36,0,23,13,1.81253529079616,-0.652738565782044
5911,0,250,45,0,45,0,25,20,0.973743647656692,-0.623376623376623
5920,0,250,1,0,1,0,0,1,0,-0.00846979107848672
5930,0,250,13380,1191,12189,0,4201,7967,294.715415019763,-848.527950310559
5940,0,250,21,1,20,0,11,9,0.686900056465275,-0.356860530773574
5950,0,250,2249,312,1937,0,677,1257,51.21654432524,-105.360248447205
5960,0,250,483,92,391,0,156,234,9.07521842715465,-17.4638953176411
5970,0,250,1830,57,1773,0,890,877,60.8524169106852,-54.9297055185655
5980,0,250,12374,1120,11254,0,3729,7508,258.090344438171,-802.350649350649
5990,0,250,117,16,101,0,42,59,2.44833427442123,-4.54460756634669
6010,0,250,213,6,207,0,117,90,5.63636363636364,-3.89299830604178
6040,0,250,1742,157,1585,0,765,817,54.1485036702428,-73.3735177865612
6050,0,250,51,10,41,0,24,17,2.64342179559571,-0.868435911914172
6070,0,250,654,150,504,0,214,290,12.3328627893845,-21.7428006775833
6080,0,250,3991,267,3724,0,626,3094,25.2828910220215,-387.211462450593
6090,0,250,2,0,2,0,0,2,0,-0.329757199322417
6100,0,250,1529,51,1478,0,844,630,57.4655561829475,-34.9000564652738
6110,0,250,976,42,934,0,480,449,32.126764539808,-29.1925465838509
6120,0,250,692,87,605,0,346,255,28.8817233526932,-16.7784166215402
6121,0,250,1,0,1,0,1,0,0.0536420101637493,0
6130,0,250,13139,1290,11849,0,4331,7497,311.272303922725,-790.287166506213
6140,0,250,3481,428,3053,0,1147,1899,80.3882373528679,-172.96951130386
6150,0,250,384,106,278,0,115,163,5.60446075663467,-13.7394127611519
6160,0,250,14,1,13,0,11,2,1.00875211744777,-0.194522868435912
6170,0,250,113,6,107,0,36,71,2.39215132693394,-5.38904573687182
6190,0,250,4088,399,3689,0,1179,2503,72.4353472614343,-263.126482213439
6200,0,250,5,1,4,0,4,0,0.40626764539808,0
6220,0,250,66,4,62,0,47,15,4.20101637492942,-1.0974025974026
6240,0,250,11450,1018,10432,0,3252,7167,209.70332267157,-765.379446640316
6260,0,250,0,0,0,0,0,0,0,0
6270,0,250,2948,420,2528,0,1287,1236,101.557312252964,-100.448051948052
6280,0,250,385,24,361,0,115,246,7.65669113495201,-24.5654997176736
6290,0,250,329,23,306,0,124,182,7.21202710333146,-14.1569734613213
6291,0,250,121,22,99,0,32,67,1.16629023150762,-4.70525127046866
6292,0,250,42,6,36,0,17,18,1.45511010728402,-1.18859401468097
6310,0,250,2157,85,2072,0,1185,880,86.8766233766234,-52.7284020327498
6320,0,250,48,0,48,0,17,31,0.607848673066065,-1.9652738565782
6330,0,250,53,13,40,0,23,17,1.75635234330887,-0.495482778091473
6340,0,250,1,0,1,0,0,1,0,-0.020609824957651
6360,0,250,789,66,723,0,279,441,17.8130999435347,-31.4616036137775
6370,0,250,89,4,85,0,38,47,1.68294748729532,-2.23235460191982
6390,0,250,20,2,18,0,0,18,0,-1.80350084697911
6410,0,250,8,1,7,0,1,6,0.10643704121965,-1.09909655561829
6420,0,250,6,0,6,0,2,4,0.0412196499153022,-0.319875776397515
6430,0,250,12,6,6,0,4,2,0.204968944099379,-0.0654997176736306
6440,0,250,7,1,6,0,5,1,0.326369282891022,-0.0121400338791643
6450,0,250,389,50,339,0,158,180,11.1953698475438,-12.0434782608696
6460,0,250,177,34,143,0,70,73,3.17476002258611,-5.02823263692829
6470,0,250,2,1,1,0,1,0,0.0333145115753812,0
6480,0,250,635,46,589,0,315,273,24.2919254658385,-19.2622811970638
6520,0,250,5626,639,4987,0,1694,3286,123.23099065576,-355.251283227374
6540,0,250,159,16,143,0,69,73,3.62761151891587,-5.23517786561265
6550,0,250,478,60,418,0,235,182,15.5237154150198,-10.6030491247882
6556,0,250,1,0,1,0,0,1,0,-0.0191981931112366
6560,0,250,395,111,284,0,125,159,8.10869565217392,-11.8345567476002
6570,0,250,245,28,217,0,101,115,7.54884246188594,-9.59599096555618
6580,0,250,4,0,4,0,2,2,0.0660643704121966,-0.164313946922643
6590,0,250,2409,160,2249,0,917,1329,57.860248447205,-99.6781479390175
6610,0,250,3,1,2,0,0,2,0,-0.171372106154715
6620,0,250,177,18,159,0,63,96,4.50056465273857,-7.74760022586109
6630,0,250,128,2,126,0,55,71,2.2905138339921,-5.01778656126482
6640,0,250,11,2,9,0,5,4,0.501129305477132,-0.278656126482213
6650,0,250,50,5,45,0,17,28,0.518068887634106,-1.95849802371541
6670,0,250,661,40,621,0,228,393,12.9774138904574,-32.8966685488424
6680,0,250,72,29,43,0,21,22,1.36900056465274,-1.49068322981366
6690,0,250,30,2,28,0,7,21,0.193393562958781,-1.56352343308865
6710,0,250,1414,44,1370,0,678,684,47.8639186900057,-40.3627893845285
6720,0,250,1,0,1,0,1,0,0.319028797289667,0
6730,0,250,429,3,426,0,210,215,15.5934500282326,-14.4299830604178
6740,0,250,6540,548,5992,0,1720,4261,103.519198193111,-457.207509881423
6750,0,250,58,13,45,0,7,38,0.38085827216262,-3.43817052512705
6760,0,250,57,4,53,0,11,42,0.391022021456804,-5.20186335403727
6770,0,250,223,7,216,0,144,71,9.20609824957652,-3.45849802371541
6780,0,250,1,0,1,0,1,0,0.103331451157538,0
6790,0,250,185,33,152,0,78,74,5.49040090344438,-5.0180688876341
6800,0,250,200,51,149,0,60,89,3.87492941840768,-6.53839638622247
6810,0,250,13140,1321,11819,0,4355,7444,314.458789440667,-759.352071189465
6830,0,250,2334,71,2263,0,1225,1029,81.2377217533884,-63.6586674195369
6840,0,250,694,22,672,0,216,456,16.7859966120836,-51.4796725014116
6850,0,250,77,17,60,0,30,30,1.57622811970638,-2.15217391304348
6860,0,250,3,0,3,0,2,1,0.0104460756634671,-0.00564652738565774
6870,0,250,2262,146,2116,0,702,1410,38.7244494635799,-139.254658385093
6880,0,250,1,0,1,0,0,1,0,-0.0121400338791643
6882,0,250,9442,1040,8402,0,2745,5643,193.733840074812,-625.025734521032
6900,0,250,2,0,2,0,0,2,0,-0.264257481648786
7000,0,250,6,0,6,0,0,6,0,-0.765386787125917
7020,0,250,110,18,92,0,61,31,5.50592885375494,-1.89836250705816
7030,0,250,5950,424,5526,0,2405,3109,161.977521821193,-272.482273165456
7040,0,250,9608,971,8637,0,2384,6241,165.852907961604,-718.226990400903
7050,0,250,4467,354,4113,0,1795,2312,128.470073404856,-217.81507622812
7070,0,250,16,4,12,0,10,2,0.926595143986449,-0.00734048560135514
7100,0,250,2,0,2,0,1,1,0.0965556182947488,-0.0446075663466967
7130,0,250,56,15,41,0,31,10,3.37154150197629,-0.478260869565217
7150,0,250,143,22,121,0,66,54,4.35911914172784,-3.13636363636364
7170,0,250,0,0,0,0,0,0,0,0
7180,0,250,5790,411,5379,0,1944,3424,126.525127046866,-343.617165443252
7190,0,250,146,10,136,0,79,57,4.5021619238452,-2.82949177824659
7210,0,250,8321,928,7393,0,2394,4987,178.519207283694,-564.062689212693
7221,0,250,70,23,47,0,20,27,0.913608130999436,-1.69621682665161
7222,0,250,240,33,207,0,106,100,7.61829474872954,-6.09119141727837
7240,0,250,157,19,138,0,65,73,5.84528514963298,-6.61744776962168
7250,0,250,110,11,99,0,73,25,8.62987012987013,-1.24929418407679
7260,0,250,22,1,21,0,2,19,0.0878035008469792,-1.613777526821
7270,0,250,2480,193,2287,0,548,1734,31.6685488424619,-201.75578769057
7280,0,250,487,103,384,0,189,195,11.9796725014116,-12.699604743083
7290,0,250,50,0,50,0,14,35,0.6386222473179,-2.12140033879164
7300,0,250,2,1,1,0,1,0,0.00141163184641452,0
7310,0,250,9050,636,8414,0,2438,5961,146.27950310559,-659.258328627894
7315,0,250,1,0,1,0,1,0,0.0996612083568606,0
7320,0,250,26,0,26,0,14,12,0.457651044607567,-0.327780914737436
7330,0,250,15,0,15,0,6,9,0.273009599096556,-0.673913043478261
7331,0,250,9,1,8,0,6,2,0.528514963297572,-0.0686053077357425
7340,0,250,0,0,0,0,0,0,0,0
7350,0,250,5658,575,5083,0,2020,3057,145.291964060943,-265.072568083875
7360,0,250,2895,124,2771,0,1116,1647,68.6617730095991,-123.791643139469
7380,0,250,189,47,142,0,58,84,3.47656691134952,-6.85319028797289
7410,0,250,72,14,58,0,27,31,1.10191981931112,-2.0494071146245
7420,0,250,45,0,45,0,15,30,0.715132693393564,-2.0180688876341
7430,0,250,19,0,19,0,12,7,0.450592885375494,-0.348955392433653
7460,0,250,44,10,34,0,27,7,1.84584980237154,-0.0971202710333142
7470,0,250,1,1,0,0,0,0,0,0
7480,0,250,74,23,51,0,17,34,0.703557312252965,-1.76143421795596
7490,0,250,238,76,162,0,79,83,6.08102766798419,-6.08300395256917
7510,0,250,2068,106,1962,0,902,1054,58.336250705816,-83.1016374929418
7520,0,250,13,3,10,0,9,1,0.493506493506494,-0.0112930547713156
7540,0,250,23,3,20,0,6,14,0.249576510446076,-0.888763410502541
7550,0,250,7346,562,6784,0,1645,5128,86.580745341615,-602.431959345003
7560,0,250,2608,174,2434,0,1041,1388,64.442123094297,-102.269339356296
7570,0,250,5,4,1,0,0,1,0,-0.114059853190288
7580,0,250,454,120,334,0,162,172,9.49068322981367,-11.7651044607566
7590,0,250,953,134,819,0,389,430,26.6408808582722,-32.1473743647657
7610,0,250,17303,1976,15327,0,5486,9816,387.665921823709,-1003.62767850215
7630,0,250,51,24,27,0,13,14,0.714568040654998,-0.695087521174478
7660,0,250,6047,486,5561,0,1965,3586,126.704404291361,-383.282044042913
7670,0,250,42,0,42,0,25,17,1.26284584980237,-0.451722190852625
7680,0,250,247,56,191,0,98,93,6.15866741953699,-6.69621682665161
22860,0,250,16,1,15,0,9,6,0.878035008469791,-0.247600225861095
