"AOU","mindist","maxdist","nint","nind","npos","nneg","nL","nU","L","U"
1870,250,500,0,0,0,0,0,0,0,0
1900,250,500,3,0,3,0,3,0,0.0405138339920948,0
1940,250,500,263,0,263,0,171,90,4.97430830039526,-1.79347826086957
1960,250,500,88,0,88,0,63,24,3.71245059288538,-0.66403162055336
1970,250,500,2,0,2,0,2,0,0.0711462450592885,0
1990,250,500,1,0,1,0,0,1,0,-0.107707509881423
2000,250,500,23,0,23,0,13,9,0.871541501976285,-0.175889328063241
2001,250,500,165,0,165,0,88,74,3.88735177865613,-2.3804347826087
2010,250,500,19,0,19,0,17,2,1.12351778656126,-0.041501976284585
2060,250,500,96,0,96,0,77,19,2.26185770750988,-0.394268774703558
2110,250,500,3,0,3,0,3,0,0.102766798418972,0
2120,250,500,0,0,0,0,0,0,0,0
2140,250,500,25,0,25,0,6,19,0.229249011857708,-0.377470355731225
2190,250,500,0,0,0,0,0,0,0,0
2210,250,500,17,0,17,0,5,12,0.276679841897233,-0.50296442687747
2240,250,500,0,0,0,0,0,0,0,0
2250,250,500,0,0,0,0,0,0,0,0
2260,250,500,0,0,0,0,0,0,0,0
2300,250,500,526,0,526,0,266,253,9.30335968379447,-7.8804347826087
2490,250,500,60,0,60,0,14,46,0.0800395256917001,-2.1699604743083
2540,250,500,0,0,0,0,0,0,0,0
2550,250,500,0,0,0,0,0,0,0,0
2580,250,500,38,0,38,0,10,28,0.311264822134387,-1.71936758893281
2610,250,500,207,0,207,0,50,157,0.769762845849802,-4.51778656126482
2630,250,500,47,0,47,0,21,26,1.22628458498024,-1.09486166007905
2640,250,500,16,0,16,0,13,3,0.489130434782609,-0.106719367588933
2730,250,500,12640,5,12635,0,9115,3395,287.662055335968,-74.9081027667985
2882,250,500,0,0,0,0,0,0,0,0
2890,250,500,4443,0,4443,0,2984,1403,74.0790513833992,-31.1669960474308
2920,250,500,14,1,13,0,10,3,0.522727272727273,-0.113636363636363
2930,250,500,147,2,145,0,94,50,6.69268774703557,-2.40810276679842
2940,250,500,182,16,166,0,56,109,4.9901185770751,-9.62351778656127
2950,250,500,121,0,121,0,74,47,7.09387351778656,-3.22332015810277
2971,250,500,0,0,0,0,0,0,0,0
3091,250,500,1485,1,1484,0,872,599,26.8586956521739,-15.6284584980237
3100,250,500,11,0,11,0,4,7,0.146245059288537,-0.181818181818182
3120,250,500,12,0,12,0,1,11,0.0602766798418972,-0.578063241106719
3131,250,500,3300,1,3299,0,2085,1177,52.1353754940711,-19.8083003952569
3160,250,500,38797,83,38714,0,25646,12687,961.891304347826,-329.26581027668
3190,250,500,106,5,101,0,61,40,5.70750988142292,-2.64328063241107
3200,250,500,36,0,36,0,16,18,0.612648221343873,-0.626482213438736
3210,250,500,1,0,1,0,0,1,0,-0.125494071146245
3250,250,500,2408,18,2390,0,1535,836,76.6966403162055,-38.3893280632411
3260,250,500,154,0,154,0,48,106,1.63636363636364,-7.43280632411067
3290,250,500,1,0,1,0,0,1,0,-0.132411067193676
3310,250,500,1,0,1,0,0,1,0,-0.0484189723320158
3370,250,500,661,18,643,0,343,295,17.1294466403162,-13.7272727272727
3390,250,500,113,0,113,0,53,60,2.51383399209486,-3.79545454545455
3420,250,500,170,0,170,0,95,74,4.94169960474308,-3.36264822134387
3480,250,500,0,0,0,0,0,0,0,0
3490,250,500,0,0,0,0,0,0,0,0
3520,250,500,1,0,1,0,0,1,0,-0.0296442687747036
3600,250,500,83,0,83,0,54,29,2.76581027667984,-2.12648221343874
3620,250,500,0,0,0,0,0,0,0,0
3640,250,500,12,0,12,0,11,1,0.387351778656126,-0.107707509881423
3680,250,500,0,0,0,0,0,0,0,0
3750,250,500,0,0,0,0,0,0,0,0
3780,250,500,4,0,4,0,1,3,0.00691699604743079,-0.187747035573123
3850,250,500,6,0,6,0,1,5,0.145256916996047,-0.235177865612648
3870,250,500,4768,0,4768,0,2944,1769,92.7341897233201,-48.3339920948617
3880,250,500,1,0,1,0,1,0,0.00889328063241102,0
3900,250,500,1,0,1,0,1,0,0.0158102766798419,0
