"AOU","mindist","maxdist","nint","nind","npos","nneg","nL","nU","L","U"
1900,250,500,3,0,3,0,2,1,0.0326086956521739,-0.0108695652173913
1940,250,500,263,1,262,0,155,103,5.86857707509881,-3.30632411067194
1960,250,500,88,0,88,0,58,29,3.26482213438735,-1.43774703557312
1970,250,500,2,0,2,0,1,1,0.0177865612648221,-0.0079051383399209
1990,250,500,1,0,1,0,1,0,0.142292490118577,0
2000,250,500,23,0,23,0,12,11,0.644268774703557,-0.617588932806324
2001,250,500,165,12,153,0,65,88,2.86462450592885,-6.86857707509882
2010,250,500,19,0,19,0,15,4,0.924901185770751,-0.240118577075099
2060,250,500,96,0,96,0,57,36,1.48122529644269,-0.748023715415021
2110,250,500,3,0,3,0,1,1,0.0177865612648221,-0.0227272727272727
2120,250,500,0,0,0,0,0,0,0,0
2140,250,500,25,0,25,0,3,22,0.075098814229249,-1.31521739130435
2190,250,500,0,0,0,0,0,0,0,0
2210,250,500,17,0,17,0,3,14,0.199604743083004,-0.727272727272727
2240,250,500,0,0,0,0,0,0,0,0
2250,250,500,0,0,0,0,0,0,0,0
2260,250,500,0,0,0,0,0,0,0,0
2300,250,500,526,2,524,0,184,333,8.36561264822134,-17.2144268774704
2490,250,500,60,0,60,0,4,56,0.0484189723320158,-3.80928853754941
2540,250,500,0,0,0,0,0,0,0,0
2550,250,500,0,0,0,0,0,0,0,0
2580,250,500,38,0,38,0,4,33,0.174901185770751,-2.71936758893281
2610,250,500,207,0,207,0,45,161,1.28853754940711,-7.43577075098815
2630,250,500,47,1,46,0,14,32,0.849802371541502,-1.67193675889328
2640,250,500,16,0,16,0,8,8,0.345849802371542,-0.244071146245059
2730,250,500,12640,15,12625,0,8728,3813,343.362648221344,-129.376482213439
2882,250,500,0,0,0,0,0,0,0,0
2890,250,500,4443,8,4435,0,2649,1747,87.1669960474308,-64.8764822134388
2920,250,500,14,1,13,0,9,4,0.876482213438736,-0.0602766798418972
2930,250,500,147,0,147,0,82,65,3.00592885375494,-2.77667984189723
2940,250,500,182,36,146,0,95,50,8.33498023715415,-3.32213438735178
2950,250,500,121,0,121,0,92,29,6.28557312252964,-1.04347826086957
2971,250,500,0,0,0,0,0,0,0,0
3091,250,500,1485,4,1481,0,619,847,19.8399209486166,-35.403162055336
3100,250,500,11,0,11,0,6,5,0.209486166007905,-0.424901185770751
3120,250,500,12,0,12,0,1,11,0.00889328063241113,-0.364624505928854
3131,250,500,3300,1,3299,0,2544,730,86.6333992094862,-16.6017786561265
3160,250,500,38797,96,38701,0,27673,10798,1298.10375494071,-370.859683794467
3190,250,500,106,0,106,0,68,38,3.52766798418972,-1.52272727272727
3200,250,500,36,5,31,0,4,27,0.107707509881423,-2.54446640316206
3210,250,500,1,0,1,0,0,1,0,-0.116600790513834
3250,250,500,2408,41,2367,0,1588,771,88.302371541502,-43.9851778656127
3260,250,500,154,4,150,0,30,119,1.72826086956522,-9.15415019762846
3290,250,500,1,0,1,0,0,1,0,-0.0326086956521739
3310,250,500,1,0,1,0,0,1,0,-0.0444664031620554
3370,250,500,661,27,634,0,304,327,16.1136363636364,-18.2193675889328
3390,250,500,113,27,86,0,38,48,2.22628458498024,-3.26284584980237
3420,250,500,170,0,170,0,102,68,4.79545454545454,-3.5602766798419
3480,250,500,0,0,0,0,0,0,0,0
3490,250,500,0,0,0,0,0,0,0,0
3520,250,500,1,0,1,0,1,0,0.00197628458498023,0
3600,250,500,83,0,83,0,57,26,3.93280632411067,-1.45750988142293
3620,250,500,0,0,0,0,0,0,0,0
3640,250,500,12,0,12,0,6,5,0.321146245059289,-0.075098814229249
3680,250,500,0,0,0,0,0,0,0,0
3750,250,500,0,0,0,0,0,0,0,0
3780,250,500,4,0,4,0,4,0,0.272727272727273,0
3850,250,500,6,0,6,0,2,4,0.0148221343873517,-0.161067193675889
3870,250,500,4768,0,4768,0,3005,1729,118.50790513834,-81.2470355731225
3880,250,500,1,0,1,0,1,0,0.00494071146245062,0
3900,250,500,1,0,1,0,1,0,0.0079051383399209,0
3930,250,500,107,5,102,0,51,51,2.4594861660079,-1.74209486166008
3940,250,500,4813,17,4796,0,3662,1096,179.447628458498,-35.2766798418972
3960,250,500,27,0,27,0,16,11,0.678853754940711,-0.389328063241107
3970,250,500,5,0,5,0,4,1,0.264822134387352,-0.000988142292490168
3990,250,500,0,0,0,0,0,0,0,0
4020,250,500,983,0,983,0,550,424,10.4407114624506,-7.45256916996048
4021,250,500,11,0,11,0,2,9,0.0701581027667983,-0.302371541501976
4030,250,500,8,0,8,0,5,3,0.486166007905138,-0.0701581027667985
4050,250,500,1244,7,1237,0,983,241,43.8586956521739,-5.53754940711463
4060,250,500,423,0,423,0,226,195,6.77371541501976,-5.18478260869565
4070,250,500,27,1,26,0,22,4,2.01086956521739,-0.0454545454545454
4090,250,500,15594,41,15553,0,11766,3692,561.316205533597,-120.365612648221
4100,250,500,12,0,12,0,4,8,0.0197628458498023,-0.32905138339921
4110,250,500,14,0,14,0,9,5,0.557312252964427,-0.198616600790514
4120,250,500,5612,0,5612,0,4744,847,224.365612648221,-16.9664031620553
4130,250,500,1032,38,994,0,556,435,41.3794466403162,-25.1254940711462
4140,250,500,2,0,2,0,2,0,0.144268774703557,0
4160,250,500,101,0,101,0,78,22,4.01482213438735,-1.21837944664032
4171,250,500,1,0,1,0,0,1,0,-0.0158102766798419
4200,250,500,410,4,406,0,210,194,12.8211462450593,-11.5622529644269
4210,250,500,11,0,11,0,7,4,0.300395256916996,-0.0652173913043479
4230,250,500,7072,8,7064,0,6000,1033,303.951581027668,-21.352766798419
4250,250,500,4,0,4,0,4,0,0.217391304347826,0
4280,250,500,84,0,84,0,62,22,2.36561264822134,-0.507905138339921
4290,250,500,1,0,1,0,0,1,0,-0.0375494071146245
4310,250,500,2,0,2,0,2,0,0.0602766798418972,0
4320,250,500,135,0,135,0,78,56,4.74901185770751,-2.43181818181818
4330,250,500,33,0,33,0,5,28,0.144268774703557,-1.83300395256917
4430,250,500,617,0,617,0,39,576,0.639328063241107,-45.7213438735178
4440,250,500,7782,2,7780,0,4906,2815,185.421936758893,-87.806324110672
4470,250,500,1348,15,1333,0,694,634,44.2055335968379,-33.4841897233202
4480,250,500,147,0,147,0,83,64,4.45553359683794,-2.45256916996048
4520,250,500,8865,38,8827,0,6247,2515,258.27371541502,-73.9407114624506
4530,250,500,1,0,1,0,0,1,0,-0.0266798418972332
4540,250,500,892,9,883,0,601,280,34.8083003952569,-10.3498023715415
4560,250,500,13063,0,13063,0,9871,3101,420.188735177866,-79.2905138339921
4570,250,500,201,0,201,0,125,76,8.51778656126482,-3.80928853754941
4580,250,500,19,3,16,0,12,4,1.18083003952569,-0.0553359683794467
4590,250,500,86,11,75,0,46,29,3.45849802371542,-1.42094861660079
4610,250,500,13913,0,13913,0,11357,2467,538.76581027668,-50.4832015810277
4620,250,500,942,32,910,0,471,438,33.8873517786561,-25.4347826086957
4630,250,500,0,0,0,0,0,0,0,0
4640,250,500,36,0,36,0,22,14,1.16798418972332,-0.703557312252964
4641,250,500,120,4,116,0,47,68,4.01185770750988,-4.47233201581028
4650,250,500,2471,0,2471,0,2181,276,123.96442687747,-5.03656126482214
4660,250,500,983,3,980,0,649,329,23.5879446640316,-17.4545454545455
4661,250,500,1243,0,1243,0,665,570,13.5108695652174,-14.2322134387352
4670,250,500,1862,0,1862,0,1081,764,24.6926877470356,-21.6541501976285
4680,250,500,167,3,164,0,42,121,2.37549407114625,-7.88438735177866
4690,250,500,158,2,156,0,110,46,10.7727272727273,-3.45454545454546
4691,250,500,12,0,12,0,9,3,0.644268774703557,-0.140316205533597
4710,250,500,0,0,0,0,0,0,0,0
4740,250,500,4620,19,4601,0,2967,1606,147.251976284585,-68.8705533596838
4750,250,500,1029,6,1023,0,547,472,40.4140316205534,-28.1146245059289
4760,250,500,9,1,8,0,5,3,0.303359683794466,-0.0484189723320159
4770,250,500,31322,29,31293,0,23643,7440,1044.38833992095,-198.910079051383
4780,250,500,588,78,510,0,303,206,24.7756916996047,-10.0197628458498
4812,250,500,126,37,89,0,65,23,5.14920948616601,-0.655138339920949
4813,250,500,49,0,49,0,31,18,1.43280632411067,-0.637351778656126
4840,250,500,58,0,58,0,38,19,2.17193675889328,-0.32608695652174
4860,250,500,1997,58,1939,0,1071,862,64.3636363636364,-47.8913043478261
4870,250,500,85,0,85,0,46,39,1.5197628458498,-1.45256916996048
4880,250,500,34479,50,34429,0,25362,8844,1121.84683794466,-267.816205533597
4881,250,500,0,0,0,0,0,0,0,0
4890,250,500,2,0,2,0,1,1,0.00197628458498023,-0.000988142292490168
4900,250,500,346,11,335,0,246,86,11.6304347826087,-2.85474308300395
4910,250,500,5,0,5,0,4,1,0.309288537549407,-0.0592885375494072
4920,250,500,49,0,49,0,38,11,2.69664031620553,-0.305335968379447
4930,250,500,28097,78,28019,0,21067,6788,966.950592885375,-195.478260869565
4940,250,500,4057,0,4057,0,2466,1565,67.8290513833992,-44.8843873517787
4950,250,500,22074,77,21997,0,15121,6740,676.96442687747,-259.465415019763
4960,250,500,0,0,0,0,0,0,0,0
4970,250,500,248,3,245,0,44,200,1.64525691699605,-10.4466403162055
4980,250,500,32689,88,32601,0,23332,9067,1041.91501976285,-298.394268774704
5000,250,500,1,0,1,0,0,1,0,-0.0197628458498024
5010,250,500,13469,7,13462,0,9984,3388,406.422924901186,-108.27766798419
5011,250,500,4012,47,3965,0,1971,1976,139.867588932806,-111.204545454545
5040,250,500,37,0,37,0,23,14,1.37648221343873,-0.466403162055336
5050,250,500,0,0,0,0,0,0,0,0
5060,250,500,2544,0,2544,0,1942,581,92.5316205533597,-14.6521739130435
5070,250,500,7460,0,7460,0,5542,1863,202.260869565217,-42.0622529644269
5080,250,500,234,12,222,0,144,77,10.3942687747036,-4.19861660079051
5100,250,500,1798,64,1734,0,867,861,64.2440711462451,-51.7717391304348
5110,250,500,27631,11,27620,0,20962,6496,958.02766798419,-169.950592885376
5120,250,500,64,0,64,0,21,43,0.875494071146245,-2.08695652173913
5130,250,500,4,0,4,0,3,1,0.378458498023715,-0.0227272727272727
5140,250,500,1,0,1,0,1,0,0.0316205533596838,0
5150,250,500,0,0,0,0,0,0,0,0
5170,250,500,246,7,239,0,93,145,2.59189723320158,-5.16897233201581
5180,250,500,39,1,38,0,27,10,3.22628458498024,-0.389328063241107
5190,250,500,4981,32,4949,0,4091,837,227.455533596838,-21.3458498023716
5210,250,500,11,0,11,0,4,7,0.461462450592885,-0.716403162055336
5220,250,500,0,0,0,0,0,0,0,0
5275,250,500,0,0,0,0,0,0,0,0
5280,250,500,22,0,22,0,18,4,1.5899209486166,-0.0543478260869566
5290,250,500,26119,5,26114,0,19796,6156,874.693675889328,-154.411067193676
5300,250,500,64,13,51,0,40,11,3.21343873517787,-0.261857707509881
5330,250,500,197,3,194,0,85,108,5.78754940711462,-6.23517786561265
5360,250,500,0,0,0,0,0,0,0,0
5380,250,500,11,0,11,0,1,10,0.00197628458498017,-0.528656126482214
5390,250,500,0,0,0,0,0,0,0,0
5400,250,500,2226,5,2221,0,1130,1079,64.7302371541502,-57.1452569169961
5420,250,500,3477,21,3456,0,1986,1452,49.3073122529644,-56.304347826087
5450,250,500,2,0,2,0,0,2,0,-0.195652173913044
5460,250,500,738,1,737,0,380,353,18.6353754940711,-16.4812252964427
5470,250,500,0,0,0,0,0,0,0,0
5480,250,500,5,0,5,0,1,4,0.0592885375494072,-0.176877470355731
5500,250,500,4,0,4,0,1,2,0.0177865612648221,-0.0523715415019763
5520,250,500,898,1,897,0,433,460,26.2252964426877,-24.0049407114625
5540,250,500,271,9,262,0,136,123,7.84584980237154,-5.09584980237154
5570,250,500,7,0,7,0,2,5,0.0177865612648221,-0.049407114624506
5580,250,500,1142,0,1142,0,595,533,10.1195652173913,-12.596837944664
5590,250,500,6,0,6,0,5,1,0.315217391304348,-0.0158102766798419
5600,250,500,30361,23,30338,0,23318,6823,1062.99505928854,-164.626482213439
5610,250,500,834,0,834,0,292,538,6.31620553359683,-31.401185770751
5620,250,500,568,3,565,0,443,118,39.0395256916996,-5.39920948616601
5630,250,500,11606,0,11606,0,9427,2119,450.670948616601,-48.8112648221344
5650,250,500,1,0,1,0,1,0,0.0276679841897233,0
5660,250,500,0,0,0,0,0,0,0,0
5670,250,500,249,0,249,0,138,106,5.75395256916996,-2.33794466403162
5671,250,500,721,55,666,0,297,365,23.9041501976285,-26.251976284585
5690,250,500,92,0,92,0,46,46,2.54347826086956,-2.03656126482213
5730,250,500,290,0,290,0,218,70,13.3379446640316,-2.33893280632411
5738,250,500,24,0,24,0,22,2,1.12252964426877,-0.0938735177865613
5750,250,500,0,0,0,0,0,0,0,0
5780,250,500,234,0,234,0,138,96,7.26679841897233,-4.64624505928854
5800,250,500,5,0,5,0,3,2,0.041501976284585,-0.058300395256917
5810,250,500,24825,82,24743,0,18370,6217,767.563241106719,-177.610671936759
5830,250,500,108,0,108,0,63,45,2.72529644268775,-2.20059288537549
5840,250,500,842,0,842,0,550,283,12.8438735177866,-4.93083003952569
5850,250,500,56,2,54,0,30,24,2.42292490118577,-0.529644268774704
5860,250,500,3,0,3,0,0,3,0,-0.171936758893281
5870,250,500,10909,17,10892,0,9139,1701,472.155138339921,-35.4673913043478
5880,250,500,972,69,903,0,468,432,34.6709486166008,-28.7233201581028
5900,250,500,311,0,311,0,265,44,25.9871541501976,-1.78359683794466
5910,250,500,51,0,51,0,42,9,2.1403162055336,-0.268774703557312
5911,250,500,20,5,15,0,11,4,0.844861660079051,-0.076086956521739
5920,250,500,2,0,2,0,2,0,0.140316205533597,0
5930,250,500,28359,41,28318,0,21840,6307,1024.85968379447,-193.439723320158
5940,250,500,36,0,36,0,19,17,0.393280632411067,-0.884387351778656
5950,250,500,3225,0,3225,0,2392,799,67.153162055336,-14.104743083004
5960,250,500,686,43,643,0,280,360,19.0079051383399,-21.6146245059289
5970,250,500,3021,0,3021,0,2160,843,88.2094861660079,-29.0741106719368
5980,250,500,25535,0,25535,0,20385,4985,933.627470355731,-115.852766798419
5990,250,500,146,7,139,0,76,63,6.7697628458498,-3.55928853754941
6010,250,500,378,0,378,0,27,350,0.457509881422925,-25.1798418972332
6040,250,500,3642,0,3642,0,1772,1836,44.5918972332016,-61.1877470355731
6050,250,500,64,0,64,0,30,34,2.03656126482213,-1.76482213438735
6070,250,500,1145,65,1080,0,482,594,36.550395256917,-39.2737154150198
6080,250,500,5208,0,5208,0,4638,544,248.869565217391,-7.0009881422925
6090,250,500,3,0,3,0,3,0,0.188735177865613,0
6100,250,500,2819,9,2810,0,1936,853,70.3656126482213,-30.0721343873518
6110,250,500,1666,2,1664,0,1139,512,48.1442687747036,-21.8379446640316
6120,250,500,1320,34,1286,0,670,610,36.2282608695652,-33.5286561264822
6121,250,500,0,0,0,0,0,0,0,0
6130,250,500,28787,59,28728,0,20949,7606,943.370553359684,-257.663043478261
6140,250,500,5680,13,5667,0,3602,2014,110.883399209486,-51.0573122529645
6150,250,500,458,10,448,0,183,264,9.59486166007905,-16.8073122529644
6160,250,500,24,0,24,0,8,16,0.126482213438735,-0.788537549407115
6170,250,500,275,0,275,0,202,72,7.31422924901186,-2.02569169960474
6190,250,500,6783,5,6778,0,4936,1799,201.223320158103,-45.8715415019763
6200,250,500,5,0,5,0,2,3,0.0247035573122529,-0.065217391304348
6220,250,500,96,0,96,0,61,35,3.0899209486166,-1.4703557312253
6240,250,500,21115,5,21110,0,16544,4438,771.530632411067,-90.5750988142293
6260,250,500,2,0,2,0,0,2,0,-0.0642292490118578
6270,250,500,5818,42,5776,0,3785,1953,144.22628458498,-71.9743083003953
6280,250,500,702,3,699,0,585,109,27.7292490118577,-1.9100790513834
6290,250,500,327,0,327,0,189,136,7.72727272727273,-4.87252964426878
6291,250,500,164,9,155,0,78,77,6.7796442687747,-3.96442687747036
6292,250,500,108,0,108,0,57,51,3.13438735177866,-1.88636363636364
6310,250,500,4193,38,4155,0,2859,1272,113.775691699605,-47.8735177865613
6320,250,500,29,4,25,0,22,3,1.94664031620553,-0.0316205533596837
6330,250,500,34,0,34,0,15,19,0.407114624505929,-0.91501976284585
6340,250,500,2,0,2,0,1,1,0.0622529644268774,-0.0148221343873517
6360,250,500,891,0,891,0,533,347,13.4051383399209,-6.80335968379447
6370,250,500,67,0,67,0,47,18,2.06916996047431,-0.301383399209486
6390,250,500,25,0,25,0,21,4,0.824110671936759,-0.0968379446640318
6410,250,500,11,0,11,0,11,0,0.372529644268774,0
6420,250,500,4,0,4,0,4,0,0.135375494071146,0
6430,250,500,3,0,3,0,1,2,0.0316205533596838,-0.0632411067193677
6440,250,500,30,0,30,0,13,17,0.921936758893281,-0.874505928853755
6450,250,500,364,4,360,0,254,100,7.89723320158103,-2.1798418972332
6460,250,500,259,5,254,0,99,154,4.92588932806324,-9.32608695652174
6470,250,500,1,0,1,0,0,1,0,-0.0612648221343874
6480,250,500,1047,18,1029,0,663,358,26.7075098814229,-12.6571146245059
6520,250,500,9626,7,9619,0,6557,2997,250.340909090909,-102.850790513834
6540,250,500,141,0,141,0,77,62,1.93577075098814,-1.04940711462451
6550,250,500,533,0,533,0,223,302,6.86264822134387,-6.81422924901186
6556,250,500,0,0,0,0,0,0,0,0
6560,250,500,686,9,677,0,342,333,28.3112648221344,-20.8774703557312
6570,250,500,362,0,362,0,171,187,3.4594861660079,-5.03162055335969
6580,250,500,3,0,3,0,3,0,0.0602766798418972,0
6590,250,500,2806,0,2806,0,1765,1014,44.9308300395257,-20.6926877470356
6610,250,500,4,0,4,0,0,4,0,-0.0879446640316207
6620,250,500,182,0,182,0,118,60,1.92885375494071,-1.5405138339921
6630,250,500,135,0,135,0,111,22,5.14822134387352,-0.310276679841897
6640,250,500,23,0,23,0,12,11,0.662055335968379,-0.449604743083004
6650,250,500,61,4,57,0,30,27,2.88833992094862,-1.41798418972332
6670,250,500,649,0,649,0,419,219,11.7361660079051,-5.13339920948617
6680,250,500,88,1,87,0,20,66,1.05434782608696,-5.2302371541502
6690,250,500,27,3,24,0,11,13,1.25098814229249,-0.639328063241107
6710,250,500,1825,14,1811,0,1185,610,46.8221343873518,-17.0365612648221
6720,250,500,0,0,0,0,0,0,0,0
6730,250,500,580,0,580,0,413,161,15.5849802371542,-2.94762845849803
6740,250,500,9976,0,9976,0,7343,2572,340.745059288538,-54.1254940711463
6750,250,500,52,0,52,0,19,33,0.475296442687747,-1.15810276679842
6760,250,500,36,0,36,0,34,2,2.45059288537549,-0.0148221343873517
6770,250,500,479,0,479,0,383,95,16.0938735177866,-1.71442687747036
6780,250,500,0,0,0,0,0,0,0,0
6790,250,500,182,0,182,0,142,39,2.64822134387352,-0.515810276679842
6800,250,500,323,8,315,0,153,161,11.8626482213439,-10.8369565217391
6810,250,500,26934,24,26910,0,19815,6917,850.925889328063,-169.254940711463
6830,250,500,4548,0,4548,0,3456,1063,134.95256916996,-22.7766798418972
6840,250,500,918,0,918,0,796,121,46.2885375494071,-2.60079051383399
6850,250,500,52,0,52,0,19,32,0.549407114624506,-1.03754940711463
6860,250,500,2,0,2,0,0,1,0,-0.00494071146245062
6870,250,500,3106,0,3106,0,1985,1097,68.447628458498,-24.5167984189723
6880,250,500,2,0,2,0,2,0,0.122529644268775,0
6882,250,500,18942,41,18901,0,14372,4429,671.425889328063,-135.173913043478
6900,250,500,3,0,3,0,2,1,0.185770750988142,-0.0197628458498024
7000,250,500,0,0,0,0,0,0,0,0
7020,250,500,162,2,160,0,133,26,12.3913043478261,-0.821146245059289
7030,250,500,11355,33,11322,0,7897,3366,386.333992094862,-145.170948616601
7040,250,500,16900,0,16900,0,13605,3196,625.01976284585,-63.8260869565218
7050,250,500,9540,15,9525,0,6807,2647,269.833003952569,-66.5721343873518
7070,250,500,21,0,21,0,11,10,0.611660079051383,-0.251976284584981
7100,250,500,1,0,1,0,0,1,0,-0.000988142292490168
7130,250,500,61,0,61,0,44,17,2.3695652173913,-0.437747035573123
7150,250,500,332,3,329,0,218,109,17.3675889328063,-5.46146245059289
7170,250,500,2,0,2,0,0,2,0,-0.0859683794466404
7180,250,500,10757,32,10725,0,8307,2360,423.600790513834,-88.9911067193676
7190,250,500,156,9,147,0,75,72,4.58498023715415,-2.66798418972332
7210,250,500,15138,7,15131,0,11484,3557,471.958498023715,-94.8142292490119
7221,250,500,85,2,83,0,12,71,0.222332015810277,-5
7222,250,500,233,0,233,0,84,143,1.43675889328063,-3.29841897233202
7240,250,500,250,0,250,0,123,126,2.4693675889328,-4.77569169960475
7250,250,500,96,1,95,0,5,90,0.103754940711462,-4.39822134387352
7260,250,500,28,6,22,0,14,8,1.27470355731225,-0.290513833992095
7270,250,500,3394,1,3393,0,2875,492,138.125494071146,-10.8952569169961
7280,250,500,657,22,635,0,321,309,18.4001976284585,-18.052371541502
7290,250,500,59,0,59,0,46,12,2.14822134387352,-0.301383399209486
7300,250,500,6,0,6,0,5,1,0.390316205533597,-0.0266798418972332
7310,250,500,17358,23,17335,0,13962,3283,710.338932806324,-98.9673913043479
7315,250,500,0,0,0,0,0,0,0,0
7320,250,500,10,0,10,0,0,10,0,-0.775691699604743
7330,250,500,10,0,10,0,8,2,0.849802371541502,-0.0345849802371542
7331,250,500,7,0,7,0,2,5,0.101778656126482,-0.172924901185771
7340,250,500,1,0,1,0,1,0,0.0375494071146245,0
7350,250,500,8706,3,8703,0,5620,3007,154.19861660079,-75.4881422924902
7360,250,500,5858,8,5850,0,4328,1483,199.395256916996,-59.5098814229249
7380,250,500,290,4,286,0,184,101,17.5444664031621,-5.32114624505929
7410,250,500,72,0,72,0,19,53,0.849802371541502,-3.20849802371542
7420,250,500,23,2,21,0,16,5,1.1798418972332,-0.0948616600790514
7430,250,500,12,1,11,0,9,2,0.404150197628458,-0.00395256916996056
7460,250,500,51,0,51,0,36,15,2.23418972332016,-0.565217391304348
7470,250,500,0,0,0,0,0,0,0,0
7480,250,500,117,12,105,0,31,74,2.0701581027668,-5.56225296442688
7490,250,500,351,0,351,0,164,185,9.67588932806324,-9.17786561264822
7510,250,500,4049,8,4041,0,2987,1027,132.73418972332,-35.8073122529644
7520,250,500,10,0,10,0,10,0,0.775691699604743,0
7540,250,500,32,0,32,0,32,0,4.25494071146245,0
7550,250,500,12628,0,12628,0,10795,1769,551.219367588933,-26.5405138339921
7560,250,500,3538,0,3538,0,2027,1479,46.2529644268774,-30.4752964426878
7570,250,500,12,0,12,0,7,4,0.593873517786561,-0.049407114624506
7580,250,500,752,6,746,0,169,572,6.95553359683794,-40.5158102766799
7590,250,500,1173,13,1160,0,645,504,25.5859683794466,-13.600790513834
7610,250,500,36113,167,35946,0,26155,9575,1235.86660079051,-307.437747035573
7630,250,500,84,0,84,0,38,45,2.08893280632411,-1.8201581027668
7660,250,500,12171,13,12158,0,9443,2646,456.461462450593,-90.1393280632411
7670,250,500,40,3,37,0,21,16,1.51185770750988,-0.640316205533597
7680,250,500,261,0,261,0,185,76,15.2766798418972,-3.13636363636364
22860,250,500,23,1,22,0,16,6,0.797430830039526,-0.255928853754941
