"AOU","mindist","maxdist","nint","nind","npos","nneg","nL","nU","L","U"
4320,0,250,155,0,155,0,93,59,5.26482213438735,-1.65513833992095
4330,0,250,37,0,37,0,7,30,0.566205533596838,-1.800395256917
4430,0,250,347,0,347,0,109,230,1.01185770750988,-5.61462450592886
4440,0,250,3405,0,3405,0,2196,1103,35.3132411067193,-12.6284584980237
4470,0,250,702,2,700,0,345,344,13.145256916996,-8.5306324110672
4480,0,250,103,0,103,0,60,42,2.46541501976285,-1.68774703557312
4520,0,250,4893,0,4893,0,3202,1544,59.6818181818182,-21.1541501976285
4530,0,250,10,0,10,0,6,4,0.109683794466403,-0.184782608695652
4540,0,250,485,0,485,0,245,236,9.2203557312253,-7.79446640316206
4560,0,250,7342,0,7342,0,4354,2790,75.5563241106719,-29.0691699604743
4570,0,250,111,0,111,0,72,38,3.35869565217391,-1.42588932806324
4580,0,250,43,3,40,0,22,18,0.878458498023715,-1.18774703557312
4590,0,250,86,1,85,0,47,38,2.44565217391304,-1.94071146245059
4610,0,250,6987,0,6987,0,4829,1985,96.3873517786561,-21.2045454545455
4620,0,250,601,2,599,0,309,284,15.6571146245059,-12.7618577075099
4630,0,250,2,0,2,0,2,0,0.00790513833992085,0
4640,0,250,34,0,34,0,20,14,0.868577075098814,-0.485177865612648
4641,0,250,113,0,113,0,29,83,1.14525691699605,-4.37549407114625
4650,0,250,1677,0,1677,0,1232,406,30.7450592885375,-5.42588932806324
4660,0,250,740,0,740,0,377,329,5.34881422924901,-8.92786561264822
4661,0,250,878,0,878,0,471,376,4.0098814229249,-3.91798418972332
4670,0,250,1300,0,1300,0,667,579,5.15316205533597,-4.88142292490119
4680,0,250,93,0,93,0,34,58,1.69565217391304,-2.3804347826087
4690,0,250,97,0,97,0,56,40,3.48814229249012,-1.91501976284585
4691,0,250,12,0,12,0,7,5,0.234189723320158,-0.233201581027668
4710,0,250,1,0,1,0,0,1,0,-0.0355731225296443
4740,0,250,2275,1,2274,0,1589,630,37.096837944664,-10.1136363636364
4750,0,250,624,0,624,0,330,277,15.7509881422925,-8.4298418972332
4760,0,250,12,0,12,0,5,7,0.206521739130435,-0.4199604743083
4770,0,250,15011,0,15011,0,9683,4936,180.680830039526,-55.6205533596838
4780,0,250,420,2,418,0,195,221,11.3804347826087,-13.4871541501976
4812,0,250,136,7,129,0,52,76,2.18873517786561,-5.51778656126482
4813,0,250,33,0,33,0,13,20,0.285573122529644,-0.534584980237154
4840,0,250,40,0,40,0,33,5,1.49604743083004,-0.0197628458498025
4860,0,250,1135,0,1135,0,581,529,20.9001976284585,-17.0958498023715
4870,0,250,88,0,88,0,41,45,0.994071146245059,-1.00691699604743
4880,0,250,16446,4,16442,0,10491,5530,195.114624505929,-71.3932806324111
4881,0,250,10,0,10,0,7,3,0.0938735177865614,-0.0286561264822134
4890,0,250,2,0,2,0,2,0,0.0108695652173914,0
4900,0,250,308,0,308,0,189,107,4.2203557312253,-1.85079051383399
4910,0,250,5,0,5,0,4,1,0.25197628458498,-0.0177865612648221
4920,0,250,40,0,40,0,25,15,1.16798418972332,-0.41304347826087
4930,0,250,13377,4,13373,0,8563,4476,165.018774703557,-61.050395256917
4940,0,250,2235,0,2235,0,1213,941,14.2381422924901,-9.34683794466404
4950,0,250,10234,3,10231,0,6708,3254,133.286561264822,-52.4456521739131
4960,0,250,0,0,0,0,0,0,0,0
4970,0,250,194,0,194,0,54,137,1.21739130434783,-1.89624505928854
4980,0,250,15571,4,15567,0,9790,5389,193.831027667984,-73.7707509881423
5000,0,250,0,0,0,0,0,0,0,0
5010,0,250,6047,0,6047,0,4401,1501,79.5978260869565,-17.2440711462451
5011,0,250,1771,4,1767,0,941,794,41.5760869565217,-19.1156126482214
5040,0,250,33,0,33,0,25,8,0.632411067193676,-0.170948616600791
5050,0,250,1,0,1,0,0,1,0,-0.0385375494071146
5060,0,250,1347,0,1347,0,964,348,19.2529644268775,-4.17490118577076
5070,0,250,4375,0,4375,0,2729,1517,48.751976284585,-15.453557312253
5080,0,250,150,2,148,0,69,78,3.75790513833992,-3.22924901185771
5100,0,250,983,3,980,0,510,445,24.800395256917,-15.6225296442688
5110,0,250,12984,0,12984,0,8548,4117,162.792490118577,-46.5454545454546
5120,0,250,38,0,38,0,11,27,0.312252964426877,-0.600790513833992
5130,0,250,59,0,59,0,13,45,0.369565217391304,-1.98517786561265
5140,0,250,0,0,0,0,0,0,0,0
5150,0,250,3,0,3,0,3,0,0.176877470355731,0
5170,0,250,252,2,250,0,118,129,1.19466403162055,-4.27470355731225
5180,0,250,18,0,18,0,11,7,0.626482213438735,-0.222332015810277
5190,0,250,3463,3,3460,0,2189,1180,52.6758893280632,-17.6314229249012
5210,0,250,11,0,11,0,7,4,0.252964426877471,-0.157114624505929
5220,0,250,0,0,0,0,0,0,0,0
5275,0,250,1,0,1,0,0,1,0,-0.00592885375494068
5280,0,250,12,0,12,0,12,0,0.554347826086956,0
5290,0,250,12925,0,12925,0,8045,4530,146.075098814229,-52.2618577075099
5300,0,250,77,2,75,0,38,37,1.33695652173913,-3.30830039525692
5330,0,250,130,0,130,0,57,72,2.80335968379447,-2.42786561264822
5360,0,250,1,0,1,0,0,1,0,-0.00592885375494068
5380,0,250,28,0,28,0,2,26,0.0247035573122529,-0.638339920948617
5390,0,250,3,0,3,0,1,2,0.000988142292490168,-0.00988142292490124
5400,0,250,1090,1,1089,0,660,405,19.5622529644269,-7.75889328063241
5420,0,250,2174,0,2174,0,1274,816,17.6669960474308,-11.1501976284585
5450,0,250,0,0,0,0,0,0,0,0
5460,0,250,515,0,515,0,262,242,5.04545454545454,-3.75494071146245
5470,0,250,0,0,0,0,0,0,0,0
5480,0,250,7,0,7,0,2,5,0.00592885375494057,-0.0355731225296444
5500,0,250,6,0,6,0,2,4,0.00197628458498039,-0.058300395256917
5520,0,250,475,0,475,0,216,258,9.08596837944664,-6.74703557312253
5540,0,250,241,0,241,0,109,129,4.60474308300395,-4.90415019762846
5570,0,250,5,0,5,0,4,1,0.0395256916996047,-0.00395256916996051
5580,0,250,1018,0,1018,0,548,430,3.80434782608695,-3.94762845849803
5590,0,250,6,0,6,0,4,2,0.110671936758893,-0.0079051383399209
5600,0,250,14666,1,14665,0,9419,4853,180.49209486166,-58.4812252964427
5610,0,250,562,0,562,0,203,331,2.20059288537549,-4.5899209486166
5620,0,250,308,0,308,0,240,66,12.8369565217391,-1.64229249011858
5630,0,250,5860,0,5860,0,4155,1576,85.3399209486166,-15.75395256917
5650,0,250,2,0,2,0,2,0,0.100790513833992,0
5660,0,250,6,0,6,0,5,1,0.0316205533596837,-0.00197628458498023
5670,0,250,334,0,334,0,193,124,3.3399209486166,-0.848814229249012
5671,0,250,445,2,443,0,186,254,9.22332015810277,-13.2707509881423
5690,0,250,90,0,90,0,51,38,2.11363636363636,-1.0800395256917
5730,0,250,150,0,150,0,88,61,3.12055335968379,-1.59584980237154
5738,0,250,12,0,12,0,11,1,0.236166007905138,-0.00592885375494068
5750,0,250,6,0,6,0,2,4,0.024703557312253,-0.0523715415019764
5780,0,250,171,0,171,0,76,92,2.82608695652174,-2.67786561264822
5800,0,250,7,0,7,0,3,4,0.0652173913043477,-0.0395256916996047
5810,0,250,12931,1,12930,0,7989,4594,142.545454545455,-63.1017786561265
5830,0,250,108,0,108,0,63,43,1.73814229249012,-0.920948616600791
5840,0,250,557,0,557,0,304,237,2.66403162055336,-2.14624505928854
5850,0,250,52,0,52,0,40,12,2.41897233201581,-0.318181818181818
5860,0,250,3,0,3,0,0,3,0,-0.0237154150197629
5870,0,250,6337,0,6337,0,4603,1598,110.081027667984,-18.947628458498
5880,0,250,656,3,653,0,258,391,12.6916996047431,-22.4199604743083
5900,0,250,220,0,220,0,154,64,9.81422924901186,-2.83695652173913
5910,0,250,40,0,40,0,24,16,0.99604743083004,-0.386363636363636
5911,0,250,45,1,44,0,23,21,0.677865612648221,-1.61561264822134
5920,0,250,1,0,1,0,1,0,0.000988142292490113,0
5930,0,250,13380,0,13380,0,9044,4024,180.0395256917,-49.9644268774704
5940,0,250,21,0,21,0,8,13,0.155138339920949,-0.258893280632411
5950,0,250,2249,0,2249,0,1483,660,17.2302371541502,-3.99604743083005
5960,0,250,483,2,481,0,148,330,7.44565217391304,-18.1867588932806
5970,0,250,1830,0,1830,0,1373,411,29.0889328063241,-5.60968379446641
5980,0,250,12374,0,12374,0,8747,3327,169.975296442688,-32.7994071146245
5990,0,250,117,1,116,0,41,74,1.69861660079051,-5.47233201581028
6010,0,250,213,0,213,0,44,167,0.486166007905138,-4.61857707509882
6040,0,250,1742,0,1742,0,1135,557,11.9071146245059,-5.69466403162056
6050,0,250,51,0,51,0,37,14,0.997035573122529,-0.105731225296443
6070,0,250,654,1,653,0,242,405,12.4901185770751,-20.9565217391304
6080,0,250,3991,0,3991,0,2562,1319,59.3458498023715,-12.6669960474308
6090,0,250,2,0,2,0,0,2,0,-0.0602766798418972
6100,0,250,1529,0,1529,0,1204,292,23.0592885375494,-3.77371541501977
6110,0,250,976,0,976,0,696,251,12.751976284585,-3.99901185770751
6120,0,250,692,4,688,0,379,302,14.9782608695652,-8.34189723320158
6121,0,250,1,0,1,0,0,1,0,-0.00592885375494073
6130,0,250,13139,3,13136,0,8731,4078,170.536561264822,-54.6156126482214
6140,0,250,3481,0,3481,0,1909,1451,23.9930830039526,-17.3804347826087
6150,0,250,384,0,384,0,143,239,7.91205533596838,-11.9782608695652
6160,0,250,14,0,14,0,3,10,0.0276679841897233,-0.230237154150198
6170,0,250,113,0,113,0,91,19,1.86660079051383,-0.344861660079051
6190,0,250,4088,0,4088,0,2200,1766,36.6077075098814,-23.6077075098814
6200,0,250,5,0,5,0,4,1,0.0978260869565217,-0.00197628458498023
6220,0,250,66,0,66,0,38,28,0.776679841897233,-0.602766798418972
6240,0,250,11450,0,11450,0,7068,4054,136.888339920949,-42.7895256916996
6260,0,250,0,0,0,0,0,0,0,0
6270,0,250,2948,2,2946,0,1822,1032,35.3784584980237,-21.3389328063241
6280,0,250,385,0,385,0,311,64,6.7193675889328,-0.802371541501977
6290,0,250,329,0,329,0,178,141,2.65118577075099,-1.6195652173913
6291,0,250,121,1,120,0,50,70,2.32411067193676,-4.15513833992095
6292,0,250,42,0,42,0,21,21,0.697628458498023,-1.01778656126482
6310,0,250,2157,0,2157,0,1549,559,30.7243083003952,-11.2094861660079
6320,0,250,48,1,47,0,21,26,0.601778656126482,-1.38735177865613
6330,0,250,53,0,53,0,23,30,0.33794466403162,-0.785573122529645
6340,0,250,1,0,1,0,0,1,0,-0.016798418972332
6360,0,250,789,0,789,0,352,402,2.78063241106719,-4.09782608695652
6370,0,250,89,0,89,0,69,18,1.94664031620553,-0.360671936758893
6390,0,250,20,0,20,0,16,4,0.616600790513834,-0.0622529644268775
6410,0,250,8,0,8,0,5,3,0.111660079051383,-0.0108695652173914
6420,0,250,6,0,6,0,6,0,0.0345849802371541,0
6430,0,250,12,0,12,0,3,9,0.0276679841897233,-0.367588932806324
6440,0,250,7,0,7,0,2,5,0.0998023715415019,-0.263833992094862
6450,0,250,389,0,389,0,234,140,3.7094861660079,-2.04743083003953
6460,0,250,177,0,177,0,75,99,3.08201581027668,-3.90415019762846
6470,0,250,2,0,2,0,0,2,0,-0.0345849802371542
6480,0,250,635,0,635,0,418,201,7.08201581027667,-3.73715415019763
6520,0,250,5626,0,5626,0,3219,2218,61.0247035573122,-30.1205533596838
6540,0,250,159,0,159,0,65,90,0.642292490118576,-1.17786561264822
6550,0,250,478,0,478,0,239,220,3.37055335968379,-2.21146245059289
6556,0,250,1,0,1,0,1,0,0.00395256916996051,0
6560,0,250,395,0,395,0,186,206,9.64624505928854,-7.59189723320158
6570,0,250,245,0,245,0,131,111,0.959486166007905,-1.03458498023716
6580,0,250,4,0,4,0,4,0,0.100790513833992,0
6590,0,250,2409,0,2409,0,1117,1210,10.1047430830039,-12.3863636363636
6610,0,250,3,0,3,0,2,1,0.0286561264822134,-0.0197628458498024
6620,0,250,177,0,177,0,94,81,0.615612648221344,-0.851778656126483
6630,0,250,128,0,128,0,110,16,2.13339920948617,-0.148221343873518
6640,0,250,11,0,11,0,2,9,0.0770750988142292,-0.525691699604743
6650,0,250,50,1,49,0,20,29,0.945652173913043,-2.10671936758893
6670,0,250,661,0,661,0,350,280,4.84683794466403,-2.66501976284585
6680,0,250,72,0,72,0,20,51,0.774703557312253,-2.11363636363636
6690,0,250,30,0,30,0,13,17,0.634387351778656,-0.589920948616601
6710,0,250,1414,0,1414,0,953,419,20.0830039525692,-5.98418972332016
6720,0,250,1,0,1,0,0,1,0,-0.00296442687747039
6730,0,250,429,0,429,0,332,87,6.79249011857707,-0.714426877470357
6740,0,250,6540,0,6540,0,3607,2732,64.7687747035573,-29.1847826086957
6750,0,250,58,0,58,0,25,29,0.271739130434783,-0.324110671936759
6760,0,250,57,0,57,0,45,12,1.47233201581028,-0.117588932806324
6770,0,250,223,0,223,0,169,51,2.20849802371541,-0.550395256916997
6780,0,250,1,0,1,0,0,1,0,-0.00395256916996051
6790,0,250,185,0,185,0,129,45,0.874505928853754,-0.15909090909091
6800,0,250,200,0,200,0,85,114,4.82213438735178,-4.37252964426878
6810,0,250,13140,0,13140,0,8172,4603,142.99209486166,-53.1215415019763
6830,0,250,2334,0,2334,0,1769,515,33.697628458498,-7.12944664031621
6840,0,250,694,0,694,0,517,159,13.9891304347826,-1.39426877470356
6850,0,250,77,0,77,0,37,40,1.76482213438735,-1.55237154150198
6860,0,250,3,0,3,0,1,2,0.000988142292490113,-0.00592885375494068
6870,0,250,2262,0,2262,0,1205,975,18.0671936758893,-10.7786561264822
6880,0,250,1,0,1,0,1,0,0.042490118577075,0
6882,0,250,9442,2,9440,0,6245,2953,120.908102766798,-36.0444664031621
6900,0,250,2,0,2,0,0,2,0,-0.16798418972332
7000,0,250,6,0,6,0,1,5,0.00494071146245062,-0.149209486166008
7020,0,250,110,0,110,0,92,18,5.24209486166008,-0.405138339920949
7030,0,250,5950,1,5949,0,4012,1826,90.800395256917,-31.0553359683795
7040,0,250,9608,0,9608,0,5990,3345,117.122529644269,-35.4841897233202
7050,0,250,4467,0,4467,0,3206,1130,58.899209486166,-12.1324110671937
7070,0,250,16,0,16,0,9,7,0.159090909090909,-0.242094861660079
7100,0,250,2,0,2,0,0,2,0,-0.0197628458498024
7130,0,250,56,0,56,0,29,27,1.19367588932806,-0.74505928853755
7150,0,250,143,0,143,0,89,52,4.00592885375494,-1.82312252964427
7170,0,250,0,0,0,0,0,0,0,0
7180,0,250,5790,0,5790,0,4260,1416,95.199604743083,-21.4219367588933
7190,0,250,146,0,146,0,49,97,1.43478260869565,-3.48320158102767
7210,0,250,8321,0,8321,0,5372,2706,98.4466403162055,-28.9387351778656
7221,0,250,70,0,70,0,18,52,0.802371541501977,-2.57312252964427
7222,0,250,240,0,240,0,141,91,0.894268774703557,-0.896245059288537
7240,0,250,157,0,157,0,81,71,0.767786561264822,-0.449604743083005
7250,0,250,110,0,110,0,19,91,0.152173913043478,-1.08102766798419
7260,0,250,22,1,21,0,14,7,1.0296442687747,-0.485177865612648
7270,0,250,2480,0,2480,0,1641,781,34.7292490118577,-8.81225296442689
7280,0,250,487,0,487,0,212,260,6.10375494071146,-9.17094861660079
7290,0,250,50,0,50,0,42,7,1.68675889328063,-0.091897233201581
7300,0,250,2,0,2,0,2,0,0.102766798418972,0
7310,0,250,9050,0,9050,0,6216,2628,136.395256916996,-30.649209486166
7315,0,250,1,0,1,0,0,1,0,-0.0573122529644269
7320,0,250,26,0,26,0,1,25,0.00296442687747039,-0.633399209486166
7330,0,250,15,1,14,0,7,7,0.148221343873518,-0.305335968379447
7331,0,250,9,0,9,0,4,5,0.130434782608696,-0.240118577075099
7340,0,250,0,0,0,0,0,0,0,0
7350,0,250,5658,0,5658,0,2923,2545,35.0741106719367,-33.2144268774704
7360,0,250,2895,0,2895,0,2124,716,46.5760869565217,-9.60869565217392
7380,0,250,189,0,189,0,120,69,7.76778656126482,-3.38142292490119
7410,0,250,72,0,72,0,18,54,0.903162055335968,-2.72134387351779
7420,0,250,45,2,43,0,20,23,0.618577075098814,-1.54644268774704
7430,0,250,19,0,19,0,8,11,0.182806324110672,-0.658102766798419
7460,0,250,44,0,44,0,22,22,0.945652173913043,-0.653162055335969
7470,0,250,1,0,1,0,1,0,0.00296442687747034,0
7480,0,250,74,1,73,0,27,46,1.05731225296443,-2.69466403162055
7490,0,250,238,0,238,0,126,107,4.48715415019763,-2.09387351778656
7510,0,250,2068,0,2068,0,1535,491,31.149209486166,-6.11363636363637
7520,0,250,13,0,13,0,8,5,0.550395256916996,-0.140316205533597
7540,0,250,23,0,23,0,16,7,0.607707509881423,-0.495059288537549
7550,0,250,7346,0,7346,0,4781,2370,106.520750988142,-24.7490118577075
7560,0,250,2608,0,2608,0,1152,1353,8.77272727272727,-13.3290513833992
7570,0,250,5,0,5,0,5,0,0.25197628458498,0
7580,0,250,454,0,454,0,143,308,4.20158102766798,-13.3596837944664
7590,0,250,953,0,953,0,472,447,9.85375494071146,-7.60276679841898
7610,0,250,17303,9,17294,0,10832,6045,239.402173913043,-97.5869565217392
7630,0,250,51,0,51,0,30,19,1.5197628458498,-0.766798418972332
7660,0,250,6047,0,6047,0,4373,1527,93.4249011857707,-17.3794466403162
7670,0,250,42,0,42,0,18,24,0.5,-1.34584980237154
7680,0,250,247,0,247,0,159,86,8.72134387351779,-3.49604743083004
22860,0,250,16,0,16,0,11,5,0.296442687747035,-0.268774703557312
