"AOU","mindist","maxdist","nint","nind","npos","nneg","nL","nU","L","U"
3680,0,400,0,0,0,0,0,0,0,0
3750,0,400,0,0,0,0,0,0,0,0
3780,0,400,6,0,6,0,1,5,0.0146809712027104,-0.492377188029362
3850,0,400,5,2,3,0,2,1,0.0920383963862226,-0.0575945793337098
3870,0,400,4880,672,4208,0,2273,1929,176.8740824393,-142.031055900621
3880,0,400,0,0,0,0,0,0,0,0
3900,0,400,1,0,1,0,1,0,0.0341614906832299,0
3930,0,400,147,33,114,0,42,72,3.62591756070017,-5.38791643139469
3940,0,400,5235,1048,4187,0,1585,2593,123.045736871824,-268.467532467532
3960,0,400,46,16,30,0,20,10,1.97374364765669,-0.284584980237154
3970,0,400,27,0,27,0,16,11,0.590062111801243,-0.288819875776397
3990,0,400,3,0,3,0,1,2,0.00225861095426316,-0.12111801242236
4020,0,400,1337,293,1044,0,496,546,35.9042913608131,-42.5841332580463
4021,0,400,13,5,8,0,4,4,0.26849237718803,-0.271033314511575
4030,0,400,12,4,8,0,2,6,0.0127046866177302,-0.215697346132129
4050,0,400,1291,197,1094,0,449,642,35.4251835121401,-64.0268210050819
4060,0,400,443,109,334,0,153,181,12.9345002823264,-18.7512704686618
4070,0,400,60,3,57,0,14,43,0.477696216826652,-3.23969508752117
4090,0,400,16252,3315,12937,0,5004,7915,401.548842461886,-854.032749858837
4100,0,400,21,1,20,0,7,13,0.162619988706945,-0.719085262563523
4110,0,400,43,21,22,0,18,4,1.42603049124788,-0.0790513833992093
4120,0,400,6856,1430,5426,0,1161,4259,75.2123094297008,-553.03924336533
4130,0,400,1239,373,866,0,401,464,30.1434217955957,-35.4844720496894
4140,0,400,10,2,8,0,6,2,0.459627329192547,-0.0143986448334273
4160,0,400,145,16,129,0,63,64,5.94127611518916,-4.76058723884811
4171,0,400,0,0,0,0,0,0,0,0
4200,0,400,471,85,386,0,230,156,19.2964345142028,-9.53083760703789
4210,0,400,20,5,15,0,13,2,1.14854082999162,-0.0245623941276115
4230,0,400,7813,1733,6080,0,2071,4001,150.645115753811,-443.963015245624
4250,0,400,5,0,5,0,2,3,0.126764539808018,-0.326651609260305
4280,0,400,109,14,95,0,65,29,4.19198193111237,-2.34952004517222
4290,0,400,1,0,1,0,0,1,0,-0.105307735742518
4310,0,400,15,0,15,0,8,7,0.171654432523998,-0.196781479390175
4320,0,400,255,100,155,0,78,76,5.38311688311689,-5.31253529079616
4330,0,400,56,17,39,0,14,24,0.623658949745907,-1.88594014680971
4430,0,400,710,92,618,0,351,267,22.4297007340486,-18.0702992659514
4440,0,400,7691,1731,5960,0,2865,3086,235.79926595144,-277.776962168266
4470,0,400,1467,308,1159,0,639,518,60.179063855047,-37.7760183425657
4480,0,400,195,45,150,0,94,56,7.65556182947488,-3.21005081874647
4520,0,400,9899,2208,7691,0,3274,4404,264.597120271033,-422.101355166572
4530,0,400,11,4,7,0,7,0,0.510446075663467,0
4540,0,400,1020,281,739,0,400,338,34.6324085952045,-24.0674164748984
4560,0,400,14916,2703,12213,0,4047,8156,286.829192546584,-920.130999435347
4570,0,400,237,41,196,0,109,87,10.326532235572,-5.87077450404455
4580,0,400,60,0,60,0,34,25,1.24901185770751,-1.33342744212309
4590,0,400,139,37,102,0,19,83,0.798418972332017,-6.53416149068323
4610,0,400,15045,3580,11465,0,3661,7794,268.041501976285,-910.497459062676
4620,0,400,1139,359,780,0,349,430,23.9968944099379,-31.6637492941841
4630,0,400,2,0,2,0,0,2,0,-0.116036137775268
4640,0,400,58,20,38,0,17,21,1.25437605872389,-1.87888198757764
4641,0,400,188,33,155,0,65,89,3.51891586674196,-6.65330321852061
4650,0,400,3180,589,2591,0,630,1958,39.399209486166,-266.205251270469
4660,0,400,1387,375,1012,0,400,611,34.6146245059289,-66.4536984754376
4661,0,400,1650,419,1231,0,688,542,59.5971864568521,-41.7947614882434
4670,0,400,2471,655,1816,0,951,864,75.4238857517986,-68.3340048535737
4680,0,400,186,86,100,0,47,53,3.49661208356861,-3.50310559006211
4690,0,400,184,48,136,0,58,78,4.26933935629588,-4.69028797289667
4691,0,400,21,3,18,0,12,6,1.21852060982496,-0.533032185206098
4710,0,400,1,0,1,0,0,1,0,-0.0536420101637493
4740,0,400,4912,1387,3525,0,1742,1776,155.079616036138,-156.09824957651
4750,0,400,1238,372,866,0,475,389,38.6317344168916,-28.3235587779102
4760,0,400,20,0,20,0,13,6,0.525691699604743,-0.15527950310559
4770,0,400,32819,7751,25068,0,9140,15899,709.129587803501,-1726.06041784303
4780,0,400,807,183,624,0,225,398,11.7329192546584,-31.7326369282891
4812,0,400,220,12,208,0,89,118,4.03500846979108,-9.47289666854884
4813,0,400,70,12,58,0,36,22,2.68690005646528,-1.59599096555618
4840,0,400,76,35,41,0,24,17,2.01468097120271,-1.05335968379447
4860,0,400,2321,712,1609,0,817,788,62.9162243447241,-61.3054796833065
4870,0,400,133,14,119,0,93,26,8.59811174255505,-1.7152801362596
4880,0,400,35996,8647,27349,0,10119,17199,776.067081678326,-1860.24958926916
4881,0,400,10,0,10,0,1,9,0.028514963297572,-0.884246188594014
4890,0,400,4,2,2,0,0,2,0,-0.115189158667419
4900,0,400,505,61,444,0,212,230,16.4232072275551,-16.9398644833427
4910,0,400,6,3,3,0,3,0,0.161773009599097,0
4920,0,400,72,14,58,0,29,28,2.90683229813665,-2.03444381705251
4930,0,400,29371,7569,21802,0,7503,14271,551.980302462808,-1601.15648767337
4940,0,400,4659,1199,3460,0,1742,1717,143.006493506494,-148.789949181253
4950,0,400,22545,5976,16569,0,6747,9799,544.183606115928,-1028.01638226568
4960,0,400,0,0,0,0,0,0,0,0
4970,0,400,349,58,291,0,206,84,22.1101072840203,-4.44466403162055
4980,0,400,34122,8808,25314,0,9523,15758,747.138217357583,-1711.50377550217
5000,0,400,1,0,1,0,1,0,0.0429136081309994,0
5010,0,400,13720,3338,10382,0,4036,6339,310.299830604179,-675.458215697346
5011,0,400,4005,1012,2993,0,1701,1288,156.36621713207,-97.4642896814505
5040,0,400,63,24,39,0,28,11,3.37549407114625,-0.648221343873517
5050,0,400,1,1,0,0,0,0,0,0
5060,0,400,2769,484,2285,0,1016,1265,77.201581027668,-106.793619424054
5070,0,400,8874,2089,6785,0,2423,4356,191.526821005082,-518.230378317335
5080,0,400,302,20,282,0,141,141,9.92792811040456,-11.2885806100603
5100,0,400,2017,531,1486,0,831,653,69.1530208921514,-53.0042348955392
5110,0,400,28643,7250,21393,0,7319,14050,554.799830604179,-1597.01919819311
5120,0,400,77,18,59,0,39,20,2.30491694437474,-1.16752280281035
5130,0,400,61,20,41,0,29,12,3.26708074534162,-0.589215132693393
5140,0,400,1,0,1,0,0,1,0,-0.0623941276115189
5150,0,400,3,1,2,0,2,0,0.143986448334275,0
5170,0,400,399,79,320,0,160,159,11.7761151891587,-11.2591756070017
5180,0,400,43,6,37,0,24,13,2.08243929983061,-1.06070016939582
5190,0,400,6506,1571,4935,0,1333,3596,96.7392599755865,-433.535209977699
5210,0,400,17,9,8,0,3,5,0.354037267080746,-0.163749294184077
5220,0,400,0,0,0,0,0,0,0,0
5275,0,400,1,0,1,0,1,0,0.0056465273856578,0
5280,0,400,22,8,14,0,5,9,0.338226990400904,-0.551383399209486
5290,0,400,28045,7061,20984,0,7138,13824,527.903726708075,-1543.32722902071
5300,0,400,120,2,118,0,44,74,2.30660643704122,-5.68040654997176
5330,0,400,256,104,152,0,76,76,5.34133258046302,-5.60813099943534
5360,0,400,1,0,1,0,1,0,0.0056465273856578,0
5380,0,400,38,7,31,0,23,8,2.4768492377188,-0.277809147374365
5390,0,400,3,0,3,0,2,1,0.205815923207228,-0.000846979107848589
5400,0,400,2398,756,1642,0,948,692,88.5931677018634,-54.6561264822134
5420,0,400,4274,1407,2867,0,1417,1447,124.800809316988,-122.835981138159
5450,0,400,1,0,1,0,0,1,0,-0.136081309994353
5460,0,400,951,291,660,0,294,364,25.7038396386223,-33.5544889892716
5470,0,400,0,0,0,0,0,0,0,0
5480,0,400,8,1,7,0,5,2,0.429136081309994,-0.0714285714285713
5500,0,400,8,0,8,0,3,4,0.0985319028797291,-0.24901185770751
5520,0,400,991,138,853,0,466,387,36.4034443817053,-27.1420101637493
5540,0,400,408,158,250,0,106,144,5.95143986448335,-11.7958780350085
5570,0,400,10,8,2,0,0,2,0,-0.175042348955392
5580,0,400,1734,407,1327,0,728,598,61.869396762527,-44.1764667395138
5590,0,400,11,7,4,0,3,1,0.292490118577075,-0.0347261434217956
5600,0,400,32013,8098,23915,0,8039,15851,591.781517347344,-1755.87464709204
5610,0,400,1074,298,776,0,439,336,38.0552239708159,-27.0962860506375
5620,0,400,632,173,459,0,271,188,23.4819311123659,-14.1256352343309
5630,0,400,12740,2756,9984,0,2803,7169,191.83850931677,-865.230378317335
5650,0,400,2,0,2,0,1,1,0.147374364765669,-0.0121400338791643
5660,0,400,6,0,6,0,0,6,0,-0.212027103331451
5670,0,400,495,99,396,0,147,249,11.311405985319,-23.8498023715415
5671,0,400,850,262,588,0,245,342,14.9539808018069,-25.9336533032185
5690,0,400,151,62,89,0,36,53,2.15330321852061,-3.97063805759458
5730,0,400,334,85,249,0,126,123,10.7851157027815,-8.73665313153537
5738,0,400,21,1,20,0,12,8,0.487012987012988,-0.42094861660079
5750,0,400,6,0,6,0,5,1,0.438170525127047,-0.0138339920948616
5780,0,400,323,15,308,0,159,149,10.7108977978543,-10.2826086956522
5800,0,400,8,0,8,0,5,3,0.324957651044608,-0.216544325239977
5810,0,400,27381,7143,20238,0,6829,13390,506.355845096802,-1496.91220925786
5830,0,400,174,92,82,0,39,43,2.8569267165923,-3.11350795916376
5840,0,400,1082,329,753,0,354,398,28.8910220214568,-33.5671936758893
5850,0,400,87,27,60,0,10,50,0.653867871259176,-3.22219085262563
5860,0,400,5,0,5,0,3,2,0.114906832298137,-0.165160926030491
5870,0,400,12875,2003,10872,0,3251,7608,244.795595708639,-927.104460756634
5880,0,400,1254,289,965,0,384,581,25.547913308704,-46.4224399903975
5900,0,400,420,95,325,0,150,174,11.843308865048,-13.7332015810277
5910,0,400,67,16,51,0,34,17,2.82156973461321,-0.8828345567476
5911,0,400,60,0,60,0,31,29,1.25324675324675,-0.986730660643703
5920,0,400,3,2,1,0,0,1,0,-0.00846979107848672
5930,0,400,29548,6510,23038,0,8089,14921,623.1222473179,-1672.6976284585
5940,0,400,39,8,31,0,18,13,1.07651044607566,-0.698193111236589
5950,0,400,4228,1333,2895,0,1064,1828,84.5691699604744,-166.707509881423
5960,0,400,928,226,702,0,281,419,17.8443298410913,-31.8820253753242
5970,0,400,3614,405,3209,0,1624,1577,129.305680712763,-108.207590181567
5980,0,400,27011,6289,20722,0,6867,13833,512.238565782044,-1555.45285149633
5990,0,400,217,34,183,0,80,103,4.8300395256917,-8.78458498023715
6010,0,400,447,43,404,0,225,179,13.1761716544325,-11.4336533032185
6040,0,400,3869,964,2905,0,1288,1614,103.103049124788,-168.813946922643
6050,0,400,86,27,59,0,38,21,4.67250141163185,-1.13636363636364
6070,0,400,1333,423,910,0,403,506,26.656691134952,-38.8020892151327
6080,0,400,7391,1199,6192,0,1112,5076,57.6612083568606,-673.81874647092
6090,0,400,4,1,3,0,0,3,0,-0.357989836250706
6100,0,400,3124,375,2749,0,1552,1191,127.158102766798,-76.3941276115189
6110,0,400,1912,273,1639,0,848,786,67.1219649915302,-54.5731225296442
6120,0,400,1460,378,1082,0,588,489,50.7418298193614,-38.0847454369872
6121,0,400,1,0,1,0,1,0,0.0536420101637493,0
6130,0,400,29420,7244,22176,0,8202,13946,631.648760200097,-1533.80919266779
6140,0,400,6826,1828,4998,0,2067,2923,158.04888105699,-283.270188887146
6150,0,400,692,205,487,0,191,293,11.4124788255223,-24.4006211180124
6160,0,400,28,4,24,0,19,5,1.61970638057595,-0.650762281197064
6170,0,400,269,52,217,0,89,128,6.8647656691135,-11.0488424618859
6190,0,400,8133,1985,6148,0,2073,4066,143.469791078487,-458.402597402597
6200,0,400,8,4,4,0,4,0,0.40626764539808,0
6220,0,400,120,16,104,0,69,35,6.90852625635235,-2.51609260304912
6240,0,400,23741,5313,18428,0,6074,12336,440.264936005893,-1384.40767927724
6260,0,400,1,0,1,0,1,0,0.156408808582722,0
6270,0,400,6394,1803,4591,0,2253,2330,180.664313946923,-209.616883116883
6280,0,400,799,129,670,0,230,440,15.7992659514399,-45.4229249011858
6290,0,400,522,73,449,0,186,263,12.8447204968944,-25.2337662337662
6291,0,400,230,49,181,0,53,128,2.23828345567476,-9.86900056465274
6292,0,400,125,36,89,0,51,37,4.96725014116319,-2.71908526256352
6310,0,400,4513,469,4044,0,2286,1747,194.519480519481,-117.68125352908
6320,0,400,71,1,70,0,22,48,0.919536984754377,-3.35742518351214
6330,0,400,77,24,53,0,30,23,2.57453416149068,-1.16600790513834
6340,0,400,2,0,2,0,1,1,0.0694522868435912,-0.020609824957651
6360,0,400,1285,233,1052,0,455,594,33.9246188594015,-44.8924336533032
6370,0,400,128,13,115,0,53,62,2.9455110107284,-3.12083568605308
6390,0,400,32,2,30,0,3,27,0.123094297007341,-2.699604743083
6410,0,400,14,4,10,0,2,8,0.141727837380011,-1.20158102766798
6420,0,400,9,1,8,0,2,6,0.0412196499153022,-0.425183512140034
6430,0,400,15,9,6,0,4,2,0.204968944099379,-0.0654997176736306
6440,0,400,32,8,24,0,15,9,1.28514963297572,-0.871259175607002
6450,0,400,631,153,478,0,227,250,19.2597402597403,-18.3176171654432
6460,0,400,325,104,221,0,110,110,6.31931112365895,-7.84528514963297
6470,0,400,2,1,1,0,1,0,0.0333145115753812,0
6480,0,400,1236,208,1028,0,574,453,50.9793901750424,-38.4488989271598
6520,0,400,11377,2781,8596,0,3065,5523,238.795709580144,-626.836545790897
6540,0,400,229,38,191,0,88,102,5.11575381140599,-8.55787690570299
6550,0,400,823,217,606,0,340,265,25.576792772445,-17.3083003952569
6556,0,400,1,0,1,0,0,1,0,-0.0191981931112366
6560,0,400,781,309,472,0,220,252,16.1643139469227,-18.0186335403727
6570,0,400,440,96,344,0,189,154,15.2089215132693,-13.2162619988707
6580,0,400,5,0,5,0,3,2,0.0863918690005648,-0.164313946922643
6590,0,400,4078,690,3388,0,1492,1893,107.025974025974,-158.508469791078
6610,0,400,5,1,4,0,0,4,0,-0.273291925465838
6620,0,400,270,46,224,0,104,120,8.26538678712592,-10.3740824392998
6630,0,400,190,22,168,0,69,99,3.01298701298702,-7.77300959909655
6640,0,400,24,7,17,0,10,7,0.871541501976285,-0.327498588368154
6650,0,400,91,11,80,0,25,54,0.7987012987013,-3.83596837944664
6670,0,400,1018,147,871,0,317,554,19.6394692264258,-54.0759457933371
6680,0,400,122,55,67,0,35,32,2.65047995482778,-2.11603613777527
6690,0,400,46,5,41,0,10,31,0.331451157538114,-2.15782044042914
6710,0,400,2530,236,2294,0,1170,1116,98.3413325804631,-71.8229813664596
6720,0,400,1,0,1,0,1,0,0.319028797289667,0
6730,0,400,789,46,743,0,374,367,31.1631846414455,-24.7075098814229
6740,0,400,12604,2824,9780,0,3082,6685,215.346132128741,-774.393845285149
6750,0,400,90,29,61,0,16,45,1.22388481084133,-4.05251270468662
6760,0,400,77,10,67,0,12,55,0.397515527950311,-7.33229813664596
6770,0,400,485,63,422,0,269,152,19.3531902879729,-9.60079051383399
6780,0,400,1,0,1,0,1,0,0.103331451157538,0
6790,0,400,310,107,203,0,112,91,10.0022586109543,-7.25494071146245
6800,0,400,382,140,242,0,109,133,7.66290231507623,-9.61885940146809
6810,0,400,28535,7183,21352,0,8107,13219,637.463674073606,-1435.11124679647
6830,0,400,4930,535,4395,0,2325,2060,181.905141290373,-145.239412761152
6840,0,400,1228,147,1081,0,353,728,30.8345567476002,-89.8800112930547
6850,0,400,108,36,72,0,34,37,1.72388481084133,-2.61208356860531
6860,0,400,5,0,5,0,3,2,0.134105025409373,-0.134105025409373
6870,0,400,4144,709,3435,0,1197,2234,75.8760587238849,-238.754093732355
6880,0,400,2,1,1,0,0,1,0,-0.0121400338791643
6882,0,400,20344,5514,14830,0,4871,9944,366.185302346784,-1163.20759097899
6900,0,400,4,1,3,0,0,3,0,-0.270750988142292
7000,0,400,6,0,6,0,0,6,0,-0.765386787125917
7020,0,400,206,52,154,0,98,56,9.98757763975156,-4.2029926595144
7030,0,400,12367,1983,10384,0,4566,5801,356.089586690316,-530.245021291504
7040,0,400,19704,4789,14915,0,4263,10638,308.514963297572,-1298.2987012987
7050,0,400,9799,2015,7784,0,3358,4418,267.638904573687,-445.710615471485
7070,0,400,27,12,15,0,11,4,0.980237154150198,-0.0889328063241107
7100,0,400,3,0,3,0,2,1,0.143421795595709,-0.0446075663466967
7130,0,400,92,42,50,0,35,15,3.69536984754376,-1.24872953133823
7150,0,400,341,85,256,0,142,113,10.3760587238848,-7.94918125352908
7170,0,400,2,0,2,0,0,2,0,-0.0815923207227555
7180,0,400,11965,1885,10080,0,3855,6209,301.049407114625,-640.933935629588
7190,0,400,250,45,205,0,117,88,7.52453165361142,-5.06749290755206
7210,0,400,17391,4545,12846,0,4207,8625,320.04467311423,-1025.36901332336
7221,0,400,120,40,80,0,34,45,1.99435347261434,-3.44805194805195
7222,0,400,383,87,296,0,164,131,13.0810276679842,-8.05674760022586
7240,0,400,309,83,226,0,107,119,10.0536420101638,-12.0488424618859
7250,0,400,177,23,154,0,111,42,12.0287972896669,-2.36222473178995
7260,0,400,38,3,35,0,6,29,0.247317899491813,-2.41530208921513
7270,0,400,4536,773,3763,0,954,2804,61.6431394692265,-336.146809712027
7280,0,400,867,285,582,0,280,302,19.6708074534162,-21.5601355166572
7290,0,400,86,9,77,0,25,51,1.46725014116319,-2.90146809712027
7300,0,400,8,4,4,0,3,1,0.144833427442123,-0.0976849237718802
7310,0,400,19206,3500,15706,0,4797,10890,345.797571993224,-1257.78317334839
7315,0,400,1,0,1,0,1,0,0.0996612083568606,0
7320,0,400,36,0,36,0,20,16,0.581027667984191,-0.571428571428571
7330,0,400,21,0,21,0,8,13,0.335686053077358,-0.884246188594014
7331,0,400,15,2,13,0,9,4,0.93845285149633,-0.111236589497459
7340,0,400,1,1,0,0,0,0,0,0
7350,0,400,10904,2592,8312,0,3537,4769,272.459694790883,-440.636656169702
7360,0,400,6148,660,5488,0,2224,3252,162.316487859966,-268.170525127047
7380,0,400,371,122,249,0,101,148,6.83879164313947,-11.5643704121965
7410,0,400,116,28,88,0,40,47,1.64398644833428,-3.06832298136646
7420,0,400,62,0,62,0,20,42,1.06973461321287,-2.68435911914173
7430,0,400,28,2,26,0,15,11,0.578204404291361,-0.43167701863354
7460,0,400,79,37,42,0,32,10,2.03670242800678,-0.284867306606437
7470,0,400,1,1,0,0,0,0,0,0
7480,0,400,146,60,86,0,32,53,1.51863354037267,-3.07961603613777
7490,0,400,442,214,228,0,121,107,9.26933935629588,-7.32382834556747
7510,0,400,4371,617,3754,0,1695,2051,132.485319028797,-174.568040654997
7520,0,400,21,8,13,0,10,3,0.501976284584981,-0.140316205533597
7540,0,400,43,7,36,0,10,26,0.599096555618295,-1.27978543195934
7550,0,400,14922,2663,12259,0,3244,9003,210.124788255223,-1097.68520609825
7560,0,400,4751,843,3908,0,1808,2095,131.754658385093,-173.541784302654
7570,0,400,11,7,4,0,2,2,0.235460191981931,-0.184076792772445
7580,0,400,904,358,546,0,278,267,19.1123658949746,-19.4754376058724
7590,0,400,1678,416,1262,0,613,649,47.128740824393,-51.4548277809147
7610,0,400,37820,10016,27804,0,10154,17617,773.595479700059,-1909.61723713127
7630,0,400,98,59,39,0,17,21,1.06098249576511,-1.10107284020327
7660,0,400,13024,2625,10399,0,3773,6612,280.72049689441,-728.947487295313
7670,0,400,71,8,63,0,35,28,2.04206662902315,-1.19847543760587
7680,0,400,419,121,298,0,170,128,13.7038396386223,-9.75324675324675
22860,0,400,37,5,32,0,23,8,2.56888763410503,-0.328063241106719
